날짜,stock_code,corp_name,industry,거래량,저가,고가,시가,종가,등락률,ROE,ROE_가중치,고정비율,고정비율_가중치,매출액_증감률,매출액_증감률_가중치,매출총이익률,부채비율,부채비율_가중치,순이익률,순이익률_가중치,시계열,영업이익_증감률,영업이익률,영업이익률_가중치,유동비율,유동비율_가중치
2022-03-17,5930,삼성전자,전기전자,17646315,70900,71800,71200,71200,1.136363636,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-18,5930,삼성전자,전기전자,14410038,70200,70900,70600,70700,-0.702247191,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-21,5930,삼성전자,전기전자,11169002,69900,71000,70900,69900,-1.131541726,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-22,5930,삼성전자,전기전자,9402666,69900,70500,69900,70300,0.572246066,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-23,5930,삼성전자,전기전자,12398025,70300,71200,70600,70500,0.284495021,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-24,5930,삼성전자,전기전자,37943357,69600,70300,69600,69800,-0.992907801,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-25,5930,삼성전자,전기전자,12986010,69600,70200,70100,69800,0.0,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-28,5930,삼성전자,전기전자,12619289,69200,69900,69500,69700,-0.143266476,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-29,5930,삼성전자,전기전자,13686208,69800,70300,70000,70200,0.717360115,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-30,5930,삼성전자,전기전자,12670187,69800,70500,70300,69900,-0.427350427,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-03-31,5930,삼성전자,전기전자,12510366,69600,70200,69900,69600,-0.429184549,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-01,5930,삼성전자,전기전자,15916846,69000,69500,69500,69100,-0.718390805,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-04,5930,삼성전자,전기전자,11107905,68600,69300,68900,69300,0.289435601,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-05,5930,삼성전자,전기전자,8467248,69100,69600,69400,69200,-0.144300144,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-06,5930,삼성전자,전기전자,15517308,68500,68800,68600,68500,-1.011560694,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-07,5930,삼성전자,전기전자,20683327,68000,68500,68500,68000,-0.729927007,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-08,5930,삼성전자,전기전자,15453191,67700,68300,68100,67800,-0.294117647,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-11,5930,삼성전자,전기전자,12263735,67400,68100,67800,67900,0.147492625,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-12,5930,삼성전자,전기전자,13924389,67000,67700,67600,67000,-1.325478645,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-13,5930,삼성전자,전기전자,17378619,67200,69000,67300,68700,2.537313433,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-14,5930,삼성전자,전기전자,16409494,67500,68700,68700,67500,-1.746724891,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-15,5930,삼성전자,전기전자,13176415,66500,67300,67200,66600,-1.333333333,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-18,5930,삼성전자,전기전자,10119203,66100,67100,66500,66700,0.15015015,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-19,5930,삼성전자,전기전자,12959434,67000,68000,67100,67300,0.899550225,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-20,5930,삼성전자,전기전자,16693293,66500,67400,67000,67400,0.14858841,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-21,5930,삼성전자,전기전자,12847448,67500,68300,67600,67700,0.445103858,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-22,5930,삼성전자,전기전자,11791478,66700,67300,67200,67000,-1.033973412,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-25,5930,삼성전자,전기전자,11016474,66300,66700,66500,66300,-1.044776119,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-26,5930,삼성전자,전기전자,12946923,66100,66700,66400,66100,-0.301659125,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-27,5930,삼성전자,전기전자,18122084,64900,65500,65400,65000,-1.664145234,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-28,5930,삼성전자,전기전자,16895527,64500,65500,65400,64800,-0.307692308,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-04-29,5930,삼성전자,전기전자,26190390,65000,67600,65100,67400,4.012345679,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-02,5930,삼성전자,전기전자,14106184,66500,67600,66600,67300,-0.148367953,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-03,5930,삼성전자,전기전자,14168875,67300,68400,67400,67500,0.29717682,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-04,5930,삼성전자,전기전자,11505248,67500,68400,68000,67900,0.592592593,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-06,5930,삼성전자,전기전자,14356156,66500,67100,67000,66500,-2.06185567,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-09,5930,삼성전자,전기전자,11858736,66100,66900,66300,66100,-0.601503759,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-10,5930,삼성전자,전기전자,17235605,65300,66300,65900,65700,-0.605143722,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-11,5930,삼성전자,전기전자,12330920,65200,66300,65500,65700,0.0,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-12,5930,삼성전자,전기전자,16414188,64900,65500,65200,64900,-1.217656012,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-13,5930,삼성전자,전기전자,14551536,65200,66700,65300,66500,2.465331279,-13.08871761,0.1,68.36930141,,277.9508294,0.2,40.48318163,39.92161364,,-14.27281343,0.3,2021-4분기,226.4352774,18.46672985,0.4,247.5830457,
2022-05-16,5930,삼성전자,전기전자,11937555,66100,67400,67100,66300,-0.30075188,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-17,5930,삼성전자,전기전자,15680447,66600,67900,66600,67600,1.960784314,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-18,5930,삼성전자,전기전자,16486319,67600,68700,68300,68100,0.73964497,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-19,5930,삼성전자,전기전자,17073727,66500,67600,66500,67500,-0.881057269,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-20,5930,삼성전자,전기전자,12109671,67700,68400,67800,68000,0.740740741,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-23,5930,삼성전자,전기전자,13684088,67600,68800,68800,67900,-0.147058824,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-24,5930,삼성전자,전기전자,15482576,66500,67700,67500,66500,-2.06185567,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-25,5930,삼성전자,전기전자,15150490,65900,67100,66700,66400,-0.15037594,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-26,5930,삼성전자,전기전자,15970890,65500,67200,66300,65900,-0.753012048,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-27,5930,삼성전자,전기전자,11405555,66200,66900,66700,66500,0.91047041,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-30,5930,삼성전자,전기전자,14255484,66900,67800,67500,67700,1.804511278,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-05-31,5930,삼성전자,전기전자,24365002,66700,67500,67500,67400,-0.443131462,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-02,5930,삼성전자,전기전자,14959443,66400,67000,66600,66700,-1.038575668,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-03,5930,삼성전자,전기전자,8222883,66800,67300,67200,66800,0.149925037,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-07,5930,삼성전자,전기전자,19355755,65400,66400,66200,65500,-1.946107784,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-08,5930,삼성전자,전기전자,12483180,65300,65700,65400,65300,-0.305343511,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-09,5930,삼성전자,전기전자,25790725,64500,65200,65100,65200,-0.153139357,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-10,5930,삼성전자,전기전자,22193552,63800,64400,64000,63800,-2.147239264,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-13,5930,삼성전자,전기전자,22157816,62100,62800,62400,62100,-2.664576803,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-14,5930,삼성전자,전기전자,24606419,61100,62200,61200,61900,-0.322061192,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-15,5930,삼성전자,전기전자,26811224,60200,61500,61300,60700,-1.938610662,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-16,5930,삼성전자,전기전자,23394895,60500,61800,61300,60900,0.329489292,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-17,5930,삼성전자,전기전자,29053450,59400,59900,59400,59800,-1.806239737,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-20,5930,삼성전자,전기전자,34111306,58100,59900,59800,58700,-1.839464883,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-21,5930,삼성전자,전기전자,25148109,58200,59200,58700,58500,-0.340715503,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-22,5930,삼성전자,전기전자,23334687,57600,59100,59000,57600,-1.538461538,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-23,5930,삼성전자,전기전자,28338608,56800,58000,57700,57400,-0.347222222,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-24,5930,삼성전자,전기전자,23256103,57700,59100,57900,58400,1.742160279,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-27,5930,삼성전자,전기전자,18122236,58300,59900,59000,58800,0.684931507,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-28,5930,삼성전자,전기전자,13540538,58700,59500,59200,59400,1.020408163,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-29,5930,삼성전자,전기전자,14677138,58000,58800,58500,58000,-2.356902357,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-06-30,5930,삼성전자,전기전자,18915142,57000,57600,57200,57000,-1.724137931,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-01,5930,삼성전자,전기전자,24982097,55900,57500,56900,56200,-1.403508772,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-04,5930,삼성전자,전기전자,17807126,55700,57400,56100,57100,1.601423488,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-05,5930,삼성전자,전기전자,14216539,57200,58200,57600,57200,0.175131349,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-06,5930,삼성전자,전기전자,16820461,56400,57300,57300,56400,-1.398601399,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-07,5930,삼성전자,전기전자,21322833,56300,58700,56400,58200,3.191489362,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-08,5930,삼성전자,전기전자,15339271,58200,59300,58600,58700,0.859106529,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-11,5930,삼성전자,전기전자,13042624,58700,59600,59300,58800,0.170357751,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-12,5930,삼성전자,전기전자,9336061,58100,58700,58600,58100,-1.19047619,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-13,5930,삼성전자,전기전자,10841315,58000,58600,58300,58000,-0.17211704,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-14,5930,삼성전자,전기전자,15067012,57400,58200,57500,57500,-0.862068966,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-15,5930,삼성전자,전기전자,18685583,58100,60000,58400,60000,4.347826087,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-18,5930,삼성전자,전기전자,20832517,60500,62000,60600,61900,3.166666667,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-19,5930,삼성전자,전기전자,15248261,60200,61500,61400,60900,-1.615508885,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-20,5930,삼성전자,전기전자,16782238,60500,62100,61800,60500,-0.65681445,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-21,5930,삼성전자,전기전자,12291374,60700,61900,61100,61800,2.148760331,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-22,5930,삼성전자,전기전자,10261310,61200,62200,61800,61300,-0.809061489,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-25,5930,삼성전자,전기전자,9193681,60800,61900,60900,61100,-0.326264274,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-26,5930,삼성전자,전기전자,6597211,60800,61900,60800,61700,0.981996727,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-27,5930,삼성전자,전기전자,7320997,61200,61900,61300,61800,0.162074554,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-28,5930,삼성전자,전기전자,10745302,61600,62600,62300,61900,0.161812298,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-07-29,5930,삼성전자,전기전자,15093120,61300,62600,62400,61400,-0.807754443,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-01,5930,삼성전자,전기전자,13154816,60300,61700,61000,61300,-0.16286645,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-02,5930,삼성전자,전기전자,13614895,61000,61900,61200,61700,0.652528548,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-03,5930,삼성전자,전기전자,10053861,61000,61600,61600,61300,-0.648298217,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-04,5930,삼성전자,전기전자,9125439,61200,61800,61700,61500,0.326264274,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-05,5930,삼성전자,전기전자,9567620,61200,61900,61700,61500,0.0,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-08,5930,삼성전자,전기전자,11313150,60600,61400,61400,60800,-1.138211382,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-09,5930,삼성전자,전기전자,18251170,59600,60700,60600,60000,-1.315789474,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-10,5930,삼성전자,전기전자,18084349,58600,59200,58900,59100,-1.5,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-11,5930,삼성전자,전기전자,15141941,59300,60000,59600,59900,1.353637902,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-12,5930,삼성전자,전기전자,10786658,59400,60700,59500,60200,0.500834725,-3.591792979,0.1,65.64031323,,-72.18164911,0.2,39.48162481,39.34016512,,-14.55950322,0.3,2022-1분기,-72.65091345,18.15521686,0.4,256.8643555,
2022-08-16,5930,삼성전자,전기전자,15036727,60300,61600,60500,61000,1.328903654,-3.384740185,0.1,64.57715145,,-0.742978729,0.2,40.0679502,36.63660733,,-14.37601355,0.3,2022-2분기,-0.172787401,18.25951121,0.4,283.4458742,
2022-08-17,5930,삼성전자,전기전자,9061518,60300,61200,61100,60400,-0.983606557,-3.384740185,0.1,64.57715145,,-0.742978729,0.2,40.0679502,36.63660733,,-14.37601355,0.3,2022-2분기,-0.172787401,18.25951121,0.4,283.4458742,
2022-08-18,5930,삼성전자,전기전자,16372754,60000,61900,60300,61500,1.821192053,-3.384740185,0.1,64.57715145,,-0.742978729,0.2,40.0679502,36.63660733,,-14.37601355,0.3,2022-2분기,-0.172787401,18.25951121,0.4,283.4458742,
2022-08-19,5930,삼성전자,전기전자,6923679,60600,61600,61400,60900,-0.975609756,-3.384740185,0.1,64.57715145,,-0.742978729,0.2,40.0679502,36.63660733,,-14.37601355,0.3,2022-2분기,-0.172787401,18.25951121,0.4,283.4458742,
2022-08-22,5930,삼성전자,전기전자,8259865,59800,60400,60300,60000,-1.477832512,-3.384740185,0.1,64.57715145,,-0.742978729,0.2,40.0679502,36.63660733,,-14.37601355,0.3,2022-2분기,-0.172787401,18.25951121,0.4,283.4458742,
