industry,corp_name,stock_code,공시날짜,시계열,ROE,영업이익률,순이익률,매출총이익률,부채비율,유동비율,고정비율,매출액_증감률,영업이익_증감률
운수창고업,현대글로비스,86280,20200824,2020-2분기,2.413426517,3.994568542,3.519988746,7.277450884,100.7798166,195.667237,103.9085189,-30.47198437,-32.99647582
운수창고업,현대글로비스,86280,20201116,2020-3분기,3.293325539,4.39988877,4.423225293,7.886708814,111.2973811,176.7638997,100.9511747,12.17888337,23.56143198
운수창고업,현대글로비스,86280,20210316,2020-4분기,-11.96404921,4.008202229,-3.6691687,7.811548496,115.1187142,167.7179581,97.67506124,350.3703583,310.2775248
운수창고업,현대글로비스,86280,20210517,2021-1분기,2.534208668,4.132303695,2.558682294,5.65075742,125.305321,160.9654256,99.70665712,-69.34267157,-68.39346312
운수창고업,현대글로비스,86280,20210817,2021-2분기,3.998477609,5.064356173,3.920047263,6.749652018,116.0201791,167.1867164,97.84346613,7.950740045,32.29932675
운수창고업,현대글로비스,86280,20211115,2021-3분기,3.290466947,5.828569948,3.387724437,7.565057447,115.2309573,173.0264142,94.69463316,-1.155246807,13.76047385
운수창고업,현대글로비스,86280,20220315,2021-4분기,13.47420433,5.171123437,3.595915444,6.849161601,109.3955863,176.7253535,89.51054726,303.0221666,257.5623849
운수창고업,현대글로비스,86280,20220516,2022-1분기,4.892103451,6.774147928,4.638760311,8.391928418,122.6206536,166.0307317,89.73118451,-71.10511671,-62.14783574
운수창고업,현대글로비스,86280,20220816,2022-2분기,4.809439418,6.534910694,4.444611202,8.105141528,116.4295828,175.3839459,85.52821198,9.053437128,5.202082991
운수창고업,현대글로비스,86280,20221114,2022-3분기,3.541007242,6.81568491,3.368528955,8.543668281,120.6893089,178.125,83.82055847,2.202991721,6.594171069
운수창고업,현대글로비스,86280,20230321,2022-4분기,17.33833749,6.665653642,4.420778374,8.529347451,101.7233535,188.3589333,82.79437352,284.6792118,276.211404
운수창고업,현대글로비스,86280,20230515,2023-1분기,4.043282033,6.452641954,4.501518054,8.257800956,108.3415064,179.7713027,81.3142559,-76.64793806,-77.39419078
운수창고업,현대글로비스,86280,20230814,2023-2분기,3.967823039,6.3133185,4.448431632,8.30827781,93.9197637,193.6398666,78.89101819,3.713637727,1.474284871
운수창고업,현대글로비스,86280,20231114,2023-3분기,3.240507296,6.069970127,3.886286696,8.014148209,94.26459702,193.8242968,77.04047357,-3.132297447,-6.866086231
운수창고업,현대글로비스,86280,20240319,2023-4분기,13.74744345,6.050764702,4.166497944,8.143338836,89.17229365,196.3367274,76.48459902,305.7294242,304.4456937
운수창고업,현대글로비스,86280,20240516,2024-1분기,3.867745167,5.84183565,4.648459562,8.155862651,95.61845544,176.6261264,77.48742093,-74.35506479,-75.24056807
운수창고업,현대글로비스,86280,20240826,2024-2분기,3.782572183,6.218432914,4.431282841,8.52430241,91.58007939,183.8561689,79.81367473,7.255512842,14.16980058
운수창고업,현대글로비스,86280,20241114,2024-3분기,4.482119765,6.280415226,5.137366426,8.855505168,90.36886562,180.2984784,82.19592854,5.724400933,6.778210294
유통업,BGF리테일,282330,20200515,2020-1분기,-2.042991873,-1.326499244,-0.861910707,16.79351064,270.7428336,73.29637585,251.3727032,0,0
유통업,BGF리테일,282330,20200814,2020-2분기,-7.123620571,-2.876345885,-2.854313154,17.01725396,261.9880723,76.02188497,242.546823,11.20993503,141.1446824
유통업,BGF리테일,282330,20201116,2020-3분기,-10.03802013,-3.780243387,-4.009684166,17.39530406,264.1386205,83.74484616,228.159413,8.618586247,42.75219631
유통업,BGF리테일,282330,20210317,2020-4분기,-17.60994105,-2.624120933,-1.985206923,17.01527356,240.2802413,82.62848942,221.2999478,267.3358174,154.9924725
유통업,BGF리테일,282330,20210517,2021-1분기,-2.364890861,-1.440899446,-1.057216044,16.76167701,260.7476413,79.7174297,238.3374756,-75.71308162,-86.66410271
유통업,BGF리테일,282330,20210817,2021-2분기,-6.519377342,-3.449014861,-2.751885604,17.66698816,256.5530078,79.14232982,234.6780688,13.2676987,171.1236909
유통업,BGF리테일,282330,20211115,2021-3분기,-6.429467484,-3.783851216,-2.684933523,17.43128458,237.9560959,81.90309648,225.2824196,8.006257278,18.4916924
유통업,BGF리테일,282330,20220321,2021-4분기,-18.24286839,-2.941119219,-2.177252859,17.35838706,220.8103356,79.52393601,220.9326607,269.2316069,186.9970602
유통업,BGF리테일,282330,20220516,2022-1분기,-3.321055425,-2.231096993,-1.53579237,17.6337592,242.7442521,73.85851063,239.3361719,-75.04527249,-81.06964956
유통업,BGF리테일,282330,20220816,2022-2분기,-6.830670217,-3.68999208,-2.991171202,18.29524961,229.6751064,76.56358548,229.7167655,13.37651133,87.51243455
유통업,BGF리테일,282330,20221114,2022-3분기,-7.615713998,-4.45355741,-3.369812297,18.83602825,221.2357275,79.95239852,221.1543747,7.147994871,29.31999209
유통업,BGF리테일,282330,20230320,2022-4분기,-20.10527431,-3.314280762,-2.541292607,18.20170515,206.0619471,80.73486051,213.6162671,270.4672815,175.6970375
유통업,BGF리테일,282330,20240412,2023-1분기,-3.013783094,-2.001062445,-1.497962109,18.1139298,234.9613837,76.39743284,233.8311759,-75.7140775,-85.33689481
유통업,BGF리테일,282330,20240412,2023-2분기,-6.079519491,-3.721089711,-2.83586222,18.91503274,222.3698044,77.4603383,225.9386823,13.44427864,110.9561044
유통업,BGF리테일,282330,20240412,2023-3분기,-6.686049468,-3.943350028,-3.173829184,18.86442421,212.5711176,81.75161636,214.1977548,5.175339097,11.45745159
유통업,BGF리테일,282330,20240412,2023-4분기,-18.22746521,-3.089636658,-2.389883767,18.582141,199.6025874,82.17753714,208.4880637,271.3391728,190.9463052
유통업,BGF리테일,282330,20240516,2024-1분기,2.279846363,1.669856617,1.197753066,18.48363718,214.5342777,78.62532722,218.8500395,-76.15766192,-112.8860738
유통업,BGF리테일,282330,20240814,2024-2분기,5.383148197,3.459782923,2.654967674,18.88872748,198.6304144,82.17930455,206.768772,12.74733599,133.601678
유통업,BGF리테일,282330,20241114,2024-3분기,6.053258402,3.919701886,3.004218209,18.92671936,189.9573723,77.57668957,206.038053,5.569981116,19.60370442
유통업,GS리테일,7070,20200515,2020-1분기,-1.947592574,-4.144160561,-2.305742508,22.52272526,180.0076505,50.45873808,244.282013,0,0
유통업,GS리테일,7070,20200813,2020-2분기,-1.307131303,-2.676135805,-1.521040782,20.23471991,180.2876579,52.94154722,241.1047619,3.213517034,-33.34877246
유통업,GS리테일,7070,20210701,2020-3분기,-2.507296063,-3.361807973,-2.81494761,20.67946202,189.4208125,67.39415407,234.4406649,6.244571904,33.46626439
유통업,GS리테일,7070,20210701,2020-4분기,-5.793459759,-2.849897092,-1.743584073,20.66388937,169.1145704,54.88479372,234.498609,277.3174896,219.8624148
유통업,GS리테일,7070,20210701,2021-1분기,-1.303671472,-1.78673513,-1.632112707,19.74968335,173.8030762,57.74265054,235.2626615,-76.30259345,-85.14297626
유통업,GS리테일,7070,20210817,2021-2분기,-0.95205556,-1.872656076,-1.110502385,19.71083926,173.3863224,55.98069975,240.7252922,8.829887531,14.06332518
유통업,GS리테일,7070,20211115,2021-3분기,-17.18057974,-3.760090114,-27.69472085,25.52472261,113.4617092,77.07201378,178.6238292,19.24500564,139.4310266
유통업,GS리테일,7070,20220317,2021-4분기,-18.15145467,-2.134706165,-8.205003226,22.79672732,114.2080786,57.60655897,187.3880649,258.3164553,103.4260678
유통업,GS리테일,7070,20220516,2022-1분기,-0.12066105,-1.051716361,-0.199524184,25.76754783,123.4148124,53.63259591,194.5329209,-73.39187155,-86.89084031
유통업,GS리테일,7070,20220816,2022-2분기,-0.863472782,-1.683833221,-1.335650644,25.50169337,123.292145,61.67120193,193.5922446,8.404561146,73.55934374
유통업,GS리테일,7070,20221114,2022-3분기,-0.911635618,-2.964700079,-1.358739506,25.63307048,121.3058903,55.83279862,195.2359768,4.939187606,84.76486499
유통업,GS리테일,7070,20230315,2022-4분기,-1.077142467,-2.183531675,-0.424087907,25.55984109,122.4526641,62.84953212,191.5450418,279.784776,179.7153392
유통업,GS리테일,7070,20230515,2023-1분기,-0.40428381,-1.724373392,-0.657908927,25.57735609,124.5552112,65.04514349,191.503384,-75.94740968,-81.00524613
유통업,GS리테일,7070,20230814,2023-2분기,1.20682385,3.286590177,1.813322432,25.53501455,125.2602256,64.67103354,190.1600281,9.537300388,-308.7739333
유통업,GS리테일,7070,20231114,2023-3분기,-1.591836875,-4.102135123,-2.32728012,25.5528409,122.3699792,61.46558082,187.5053398,4.478035818,-230.4035481
유통업,GS리테일,7070,20240401,2023-4분기,-0.499522443,-3.392508073,-0.190721433,25.48994618,126.4909535,69.70710449,184.6059985,275.7823068,210.7758451
유통업,GS리테일,7070,20240717,2024-1분기,-0.879555392,-2.629001315,-1.380590063,25.34098592,125.234058,66.60582917,187.5927731,-75.79866523,-81.24533839
유통업,GS리테일,7070,20240814,2024-2분기,1.424948011,-2.758263351,2.174020288,25.55376994,122.3750895,117.9516582,137.6711947,4.507219664,9.645602782
유통업,GS리테일,7070,20241114,2024-3분기,-1.426066482,-2.63984219,-2.065088949,24.95549496,121.0558084,118.986077,138.1365109,4.006060503,-0.459255852
유통업,LX인터내셔널,1120,20200518,2020-1분기,-15.12120399,-2.034958677,-11.04073802,7.59931423,198.1444832,122.5843281,134.8768952,0,0
유통업,LX인터내셔널,1120,20200814,2020-2분기,-1.168438699,-1.313115253,-0.915979045,7.4620979,199.8463018,128.4649257,132.7454471,-5.818434158,-39.22665257
유통업,LX인터내셔널,1120,20201116,2020-3분기,-2.258781753,-1.107170857,-1.308695007,5.640761529,209.6336047,125.1575392,129.8241871,36.75225159,15.30450757
유통업,LX인터내셔널,1120,20210316,2020-4분기,-20.56530913,-1.416650417,-3.204988212,6.4912077,206.878686,125.5933543,127.0023261,257.5840747,357.5369966
유통업,LX인터내셔널,1120,20210517,2021-1분기,-5.243139829,-3.073309852,-2.654008924,7.041691315,223.7440964,120.8803976,122.9501606,-67.33749313,-29.14130197
유통업,LX인터내셔널,1120,20210817,2021-2분기,-5.608910541,-3.17923634,-2.805596633,7.387403784,223.7307836,119.7163674,117.5507131,7.347537976,11.04744078
유통업,LX인터내셔널,1120,20211115,2021-3분기,-8.024636885,-4.663645404,-3.965284406,8.339418129,208.8984539,122.579885,107.4937192,13.62150684,66.67223243
유통업,LX인터내셔널,1120,20220316,2021-4분기,-22.66265141,-3.93262218,-3.238138615,8.098702544,182.9782237,127.5608796,99.417005,271.2392737,213.0477717
유통업,LX인터내셔널,1120,20220516,2022-1분기,-8.829287594,-4.996106228,-4.537251098,8.616806049,199.1338754,133.485789,98.6614438,-70.52641357,-62.55598377
유통업,LX인터내셔널,1120,20220816,2022-2분기,-8.257390197,-5.764277476,-4.600166933,10.05163377,175.915841,139.2421035,97.16120589,2.071120817,17.76496252
유통업,LX인터내셔널,1120,20221114,2022-3분기,-7.847988077,-5.788235394,-5.255511341,10.35839113,152.4736024,151.6798404,96.27580303,-6.187088767,-5.797176576
유통업,LX인터내셔널,1120,20230315,2022-4분기,-25.66494757,-5.146954876,-4.154220528,9.78432261,154.2091501,152.7139416,106.5971124,298.3433063,254.2107194
유통업,LX인터내셔널,1120,20230515,2023-1분기,-5.035453,-4.371229648,-4.226496789,10.76315164,169.2508823,146.3525932,128.0742034,-80.27708628,-83.24963259
유통업,LX인터내셔널,1120,20230814,2023-2분기,-2.28727491,-3.756143926,-2.096156194,10.78020224,165.1110716,156.6031599,126.1563884,-7.014475989,-20.09868177
유통업,LX인터내셔널,1120,20231114,2023-3분기,1.52054367,1.7391166,1.338479158,8.057507167,170.1776662,147.8411236,126.719773,6.364976064,-149.2476058
유통업,LX인터내셔널,1120,20240320,2023-4분기,6.288199808,2.984022654,1.332196523,9.47775642,160.0152848,154.6439812,128.8336396,296.6338468,580.5549347
유통업,LX인터내셔널,1120,20240516,2024-1분기,3.061783337,2.931815714,2.595618474,9.18834032,166.6181427,140.4179885,133.7404761,-73.9836575,-74.43882616
유통업,LX인터내셔널,1120,20240814,2024-2분기,3.344855729,3.181713293,2.776858571,9.344308173,165.8503409,140.0162572,129.3457369,7.877725372,17.07284026
유통업,LX인터내셔널,1120,20241114,2024-3분기,3.52669379,3.391765418,2.647819871,8.862131273,156.1187325,138.7336475,127.9178581,11.94827129,19.3389348
유통업,SK네트웍스,1740,20200515,2020-1분기,-0.233839357,-1.422259948,-0.181174293,9.557465786,365.0709196,89.25844068,274.67324,0,0
유통업,SK네트웍스,1740,20200814,2020-2분기,-0.406759938,-1.245731474,-0.379205345,10.23422957,317.340192,76.10346901,280.653778,-15.34380675,-25.85118873
유통업,SK네트웍스,1740,20201116,2020-3분기,-0.393746406,-1.721516318,-0.350301061,10.81864472,326.6778442,74.55215703,283.94554,5.236469133,45.42965529
유통업,SK네트웍스,1740,20210319,2020-4분기,-0.973343726,-1.166480016,-0.205667285,10.14869329,290.7573767,70.86939006,273.2346064,314.9218646,181.1463697
유통업,SK네트웍스,1740,20210517,2021-1분기,-0.263320996,-0.959503526,-0.2190775,9.466413927,295.1779043,78.01368071,267.6446454,-74.08388936,-78.68236129
유통업,SK네트웍스,1740,20210817,2021-2분기,1.678045859,-1.066929475,1.543249219,10.98702484,302.4255647,76.792625,272.4644935,-7.699849663,2.634068804
유통업,SK네트웍스,1740,20211115,2021-3분기,1.077935778,-1.674438096,0.907215177,10.59551755,305.0006329,79.95710665,268.2948648,10.78338802,73.86334304
유통업,SK네트웍스,1740,20220404,2021-4분기,2.571703642,-1.107069277,0.557609751,10.31221354,293.9271662,78.18102048,266.3775638,291.2858193,158.7020148
유통업,SK네트웍스,1740,20220516,2022-1분기,-1.278480644,-1.731901212,-1.228046323,11.59222144,289.8387641,79.87297253,264.661313,-77.30352783,-64.49359721
유통업,SK네트웍스,1740,20220816,2022-2분기,-0.971307861,-1.756619335,-1.104621872,13.94715728,273.4621301,80.4883507,267.24174,-14.27588854,-13.05241284
유통업,SK네트웍스,1740,20221114,2022-3분기,-0.108547675,-1.626192226,-0.108501652,12.32787931,285.5312857,79.54734769,267.8679491,15.52161663,6.944260031
유통업,SK네트웍스,1740,20230814,2023-2분기,0.513279618,2.965906743,0.560736506,14.79156048,289.744495,68.86865737,287.2718255,-12.05793754,-260.3918355
유통업,SK네트웍스,1740,20231228,2023-3분기,-0.780513264,2.399144977,-0.766410569,13.87598665,324.4119497,63.92686181,302.1697528,4.827237872,-15.20443392
유통업,SK네트웍스,1740,20240319,2023-4분기,0.253219163,2.597836405,0.059766561,13.49055767,322.5898026,60.67587933,312.5885966,300.0854147,333.2195282
유통업,SK네트웍스,1740,20240516,2024-1분기,0,2.519671688,0,12.36350937,361.2363599,69.31435296,319.4939082,-72.88214087,-73.69807361
유통업,SK네트웍스,1740,20240814,2024-2분기,0,1.72085895,0,12.65347906,336.7884733,102.2675196,151.5778116,-31.7710373,-53.40169845
유통업,SK네트웍스,1740,20241114,2024-3분기,3.065818517,1.402060846,3.222752527,10.60092518,173.7126412,104.9508983,152.5290814,20.88084404,-1.512963345
유통업,동서,26960,20200514,2020-1분기,2.934350366,9.019864809,31.89839091,17.136927,9.897571102,1126.134778,54.31133233,0,0
유통업,동서,26960,20200814,2020-2분기,2.534146752,7.476847261,29.26777786,15.91048528,9.403886923,1268.085884,54.92092453,-3.463952167,-19.97825909
유통업,동서,26960,20201113,2020-3분기,1.917089239,7.844697128,22.42647401,15.96599259,9.478531605,1283.039455,55.25696908,0.720891346,5.676210775
유통업,동서,26960,20210318,2020-4분기,8.630390908,9.150291684,24.45820936,16.66536386,9.197572392,1351.607773,55.12767846,317.61547,387.1192985
유통업,동서,26960,20210514,2021-1분기,2.602223248,8.418737284,26.84269215,15.58593228,9.319903493,1273.802527,54.18067951,-73.18782819,-75.33142787
유통업,동서,26960,20210813,2021-2분기,1.99563008,6.614854236,20.74544469,14.38516352,9.394844332,1281.352259,54.66924618,1.368432997,-20.35178367
유통업,동서,26960,20211112,2021-3분기,1.698005978,6.363740035,18.817147,14.03228912,8.577509955,1617.898773,55.04450788,-4.455837139,-8.082900599
유통업,동서,26960,20220317,2021-4분기,7.948723259,7.168455825,21.50946991,14.75634987,9.248244869,1329.832221,55.37425532,318.1164231,370.9886156
유통업,동서,26960,20220518,2022-1분기,2.553253835,8.452194956,26.11702304,15.59725405,9.77365833,1211.589248,54.59355432,-74.18923387,-69.56699844
유통업,동서,26960,20220812,2022-2분기,2.074538994,7.052918769,19.92716029,14.35114257,9.583564494,1291.651307,54.8945215,8.647917089,-9.338942409
유통업,동서,26960,20221111,2022-3분기,1.278697194,5.406132405,13.30299928,13.26684764,9.201951834,1439.57322,54.86712885,-6.441470547,-28.28645637
유통업,동서,26960,20230316,2022-4분기,10.9741516,7.039711272,30.47887911,14.6879674,5.325124418,1200.010853,52.75494161,296.2143381,415.9389991
유통업,동서,26960,20230512,2023-1분기,2.633578724,10.17509043,32.30424845,18.82465078,4.709681702,1356.349051,51.3849263,-77.74593117,-67.83431109
유통업,동서,26960,20230811,2023-2분기,2.473215602,8.6698905,29.74787074,17.24745875,4.433346951,1467.410147,51.70568669,4.74963865,-10.74596308
유통업,동서,26960,20231113,2023-3분기,2.260365458,8.594660531,29.81540423,17.05843556,4.820825082,1353.678825,51.95299402,-6.58017468,-7.390792821
유통업,동서,26960,20240314,2023-4분기,9.015016606,8.934622059,29.87608639,17.63216094,4.383905046,1468.995405,51.88678083,304.0829462,320.0664345
유통업,동서,26960,20240514,2024-1분기,3.327795704,9.505462426,44.32640965,18.09673027,4.907999741,1251.658225,50.98917329,-75.5027609,-73.9376121
유통업,동서,26960,20240813,2024-2분기,2.861721558,9.064100568,36.63447524,17.20459704,4.789581843,1277.855957,51.34293675,7.043063637,2.072792519
유통업,동서,26960,20241113,2024-3분기,1.95812465,8.680483147,28.25625588,17.05585399,3.671046123,1719.707267,51.35970046,-9.63001612,-13.45471995
유통업,롯데쇼핑,23530,20200814,2020-1분기,-0.369772495,1.279158554,-1.050956032,39.70064096,187.0765619,67.1412159,242.1362424,0,0
유통업,롯데쇼핑,23530,20210315,2020-4분기,-0.213540297,2.138380169,-0.146307904,40.4134228,196.0590866,71.64794989,239.3288724,296.9965977,563.6625688
유통업,롯데쇼핑,23530,20210813,2021-2분기,-0.297973595,-0.19406286,-0.884474298,42.10386056,196.231839,75.90098074,234.1249493,-75.88702701,-102.1883071
유통업,롯데쇼핑,23530,20211115,2021-3분기,-2.504185026,-0.722183817,-7.631500787,41.25861385,181.3565707,76.21288906,223.0987207,2.667237235,282.0649508
유통업,롯데쇼핑,23530,20220315,2021-4분기,-2.313842502,1.333044383,-1.752735398,42.00852725,183.3474612,77.82961336,224.0086463,288.6957368,-817.4747712
유통업,롯데쇼핑,23530,20220607,2022-1분기,-0.60380427,1.822273647,-1.833173976,42.09849369,185.4362656,63.69419919,230.979272,-75.78722967,-66.90110707
유통업,롯데쇼핑,23530,20220816,2022-2분기,-0.397772354,-1.906455906,-1.165397794,44.51765683,184.0926188,60.01624383,230.7650589,3.476450621,-208.2566774
유통업,롯데쇼핑,23530,20221114,2022-3분기,-0.840006479,-3.738827745,-2.370371784,43.33726195,188.4784855,59.7221102,230.9397875,2.855026667,101.7131507
유통업,롯데쇼핑,23530,20230315,2022-4분기,0,2.495644869,0,44.02578186,187.2978043,58.17323442,231.2992179,285.6187816,-357.3982006
유통업,롯데쇼핑,23530,20230515,2023-1분기,0.523425098,3.159094674,1.622172649,45.25226093,188.8656357,62.68746375,233.936709,-76.98636599,-70.86835169
유통업,롯데쇼핑,23530,20230814,2023-2분기,-1.055008418,1.421439216,-3.217640969,46.72869073,180.8163007,58.13754801,228.2736209,1.703171898,-54.23851077
유통업,롯데쇼핑,23530,20231201,2023-3분기,-0.561238375,3.798674554,-1.652725674,45.31440553,182.1540474,55.63059534,227.976823,3.22644765,175.8638398
유통업,롯데쇼핑,23530,20240315,2023-4분기,-1.561219593,3.492776125,-1.162277839,46.54270777,182.7931785,51.02811967,231.4504817,289.2867841,257.9384245
유통업,롯데쇼핑,23530,20240514,2024-1분기,-0.682017359,-3.26959477,-2.073864204,46.72374484,189.0472892,50.56143241,233.8821701,-75.8633269,-122.5943883
유통업,롯데쇼핑,23530,20240813,2024-2분기,-0.748163388,1.63529184,-2.324455104,48.96391574,186.500216,49.91040368,234.7687281,-2.4336025,-148.7979536
유통업,롯데쇼핑,23530,20241114,2024-3분기,0.061096338,4.343379994,0.182324203,47.44854064,190.3546912,55.47986169,236.866472,4.099993874,176.4924398
유통업,삼성물산,28260,20200515,2020-1분기,-1.469360241,-2.112731301,-4.979504575,12.31938093,79.7905626,109.9303985,126.2059609,0,0
유통업,삼성물산,28260,20200814,2020-2분기,-0.874226714,-3.296752892,-3.055881274,10.99237888,77.62877534,110.3313579,125.4774371,3.782422354,61.94439911
유통업,삼성물산,28260,20201116,2020-3분기,-1.19330593,-2.74518396,-4.119635735,10.17494806,72.25440564,114.8403989,124.836172,8.679906138,-9.502973091
유통업,삼성물산,28260,20210311,2020-4분기,-3.5229394,-2.836501071,-3.841164148,11.13806878,64.91417644,118.4791294,125.6866643,284.9022907,297.7058643
유통업,삼성물산,28260,20210517,2021-1분기,-2.630711857,-3.85966613,-11.3107063,11.91666911,64.99397737,123.0148323,123.8036326,-74.05492436,-64.69617772
유통업,삼성물산,28260,20210817,2021-2분기,-0.982365334,-4.974343735,-3.905753882,12.81888994,62.44548937,126.0533747,120.5739726,9.031467207,40.51992518
유통업,삼성물산,28260,20211115,2021-3분기,-1.151359913,-1.698329768,-4.51768268,9.816332331,65.32951905,131.4284696,120.0222227,-2.861381297,-66.83514116
유통업,삼성물산,28260,20220310,2021-4분기,-5.484103093,-3.471116116,-5.308574613,11.67005271,65.64145309,129.7097291,120.2354253,314.9709022,748.1345692
유통업,삼성물산,28260,20220516,2022-1분기,-2.116383695,-5.187955593,-6.218454553,12.06136192,73.34976397,120.154202,122.5451843,-69.70065476,-54.71437649
유통업,삼성물산,28260,20220816,2022-2분기,-2.053351289,-5.138585399,-5.848917605,12.85378885,86.0110655,123.6114561,123.0279234,3.629414638,2.64324501
유통업,삼성물산,28260,20221114,2022-3분기,-1.949355264,-7.079116173,-5.302587157,15.49442056,89.92396431,129.9635249,121.4957606,4.039339656,43.32866242
유통업,삼성물산,28260,20230309,2022-4분기,-7.961932293,-5.858249328,-5.896338652,13.99191876,84.52420059,123.7574177,120.9754068,283.4686734,217.3355321
유통업,삼성물산,28260,20230515,2023-1분기,-2.194124187,-6.255904128,-7.343884906,14.73541304,80.51754778,124.2127883,121.1442895,-76.27850618,-74.66830399
유통업,삼성물산,28260,20230814,2023-2분기,-1.880782205,-7.295526251,-6.56228864,15.94991593,70.10959319,127.9157813,120.074127,3.39499541,20.57743979
유통업,삼성물산,28260,20240814,2024-2분기,1.737087846,-8.181629834,6.670143937,17.38777624,61.61034818,128.7444386,116.2769454,3.95420453,16.58032497
유통업,삼성물산,28260,20241114,2024-3분기,-1.45787994,-7.140224444,-5.431963453,16.59133454,62.3283178,131.7335249,113.6262821,-6.314517302,-18.23934996
유통업,신세계,4170,20200515,2020-1분기,-0.02986602,0.274674161,-0.134289289,51.27750948,143.4936031,58.28898229,204.1958172,0,0
유통업,신세계,4170,20200923,2020-2분기,-2.19521429,-4.786601965,-10.63190063,53.12312697,164.2254364,57.08806267,222.6315704,-15.2448908,-1576.982658
유통업,신세계,4170,20201116,2020-3분기,-0.01725655,2.07142378,-0.07062438,48.37180194,161.7328389,49.26264792,223.5564203,19.71707413,-151.8081086
유통업,신세계,4170,20210316,2020-4분기,-1.367099803,1.855273516,-1.44964554,50.33149658,152.491176,46.09975062,219.5936527,292.7240388,251.7438175
유통업,신세계,4170,20210517,2021-1분기,-1.718616012,9.362485511,-6.759418321,54.85821647,151.6812032,56.66129032,215.1412303,-72.32349537,39.66720884
유통업,신세계,4170,20210817,2021-2분기,-0.318602246,6.896638191,-1.193290219,55.45717111,149.0407614,52.44196441,214.2433439,5.708463071,-22.13253386
유통업,신세계,4170,20211115,2021-3분기,-3.340738723,6.142435548,-11.32898257,58.60437636,142.5103563,51.62712389,207.6893415,19.48083594,6.414649237
유통업,신세계,4170,20220316,2021-4분기,-6.748292827,8.191338792,-6.156426721,58.72485134,136.7831391,53.50367171,203.6304003,278.8787984,405.2596115
유통업,신세계,4170,20220516,2022-1분기,-2.589785476,9.263584541,-8.543698663,63.26640363,140.9577918,56.67316629,201.6582644,-72.03282229,-68.37192043
유통업,신세계,4170,20220816,2022-2분기,-1.400251074,9.981514038,-4.38305217,65.85850514,129.4832258,51.25080386,194.2175204,6.259163445,14.49426805
유통업,신세계,4170,20221114,2022-3분기,0,7.827147738,-4.834560391,65.45870246,0,53.30004427,0,4.154280539,-18.32592347
유통업,신세계,4170,20230315,2022-4분기,-8.759745225,8.261472258,-7.009558722,65.08813787,129.5091958,54.71698502,187.0619248,299.6133151,321.7876584
유통업,신세계,4170,20230515,2023-1분기,0,9.748628008,-8.224597357,62.57282112,0,55.9987542,0,-79.98888997,-76.38667036
유통업,신세계,4170,20230814,2023-2분기,0,9.491338283,-4.995651383,61.22501428,0,57.64514836,0,0.79824999,-1.862058106
유통업,신세계,4170,20231114,2023-3분기,0.970946155,0,0,0,131.0194611,57.7858258,188.2513665,0,-11.86837285
유통업,신세계,4170,20240313,2023-4분기,-4.920638676,-10.06405447,-4.907402601,60.64079634,132.6814396,54.08122398,190.5097642,303.3942509,-585.3370454
유통업,신세계,4170,20240516,2024-1분기,-2.008355234,-10.15740868,-8.076573152,61.02004063,132.5172311,56.03503278,188.1508157,-74.75668899,-74.52253193
유통업,신세계,4170,20240814,2024-2분기,-0.902656352,-7.321474205,-3.619728545,62.21523445,138.5424341,52.53989835,195.4166628,-0.021810387,-27.93558282
유통업,신세계,4170,20241114,2024-3분기,-0.570333467,-6.035369821,-2.377044302,60.92812758,138.946783,41.77600859,203.8929334,-4.007753726,-20.86993822
유통업,영원무역,111770,20200515,2020-1분기,-2.388859177,9.5606208,-8.966270934,26.87504962,67.65963447,207.5088758,76.05696932,0,0
유통업,영원무역,111770,20200814,2020-2분기,-1.655890018,9.484832912,-6.172359335,26.13703853,72.12209431,210.2176345,70.47223766,3.121585707,2.30413176
유통업,영원무역,111770,20201116,2020-3분기,-4.095272041,13.49970902,-10.83002478,24.29068486,50.93550713,287.4877389,69.14558888,48.03864061,110.7025596
유통업,영원무역,111770,20210323,2020-4분기,-9.148746239,10.52919878,-7.396538232,25.47606401,52.37161484,283.1402961,67.888666,205.3912161,138.1921578
유통업,영원무역,111770,20210517,2021-1분기,-3.05923629,13.01896235,-11.09401013,28.75052581,50.55911474,294.5373964,68.50320326,-76.96343209,-71.51614131
유통업,영원무역,111770,20210813,2021-2분기,-3.40718898,15.48717555,-10.83581536,30.19282787,50.64451167,316.4044053,65.46085601,19.26968655,41.88155126
유통업,영원무역,111770,20211112,2021-3분기,-5.078899777,17.64076368,-15.18628065,29.60797185,43.44997266,380.1725003,63.7363839,17.3462446,33.66397012
유통업,영원무역,111770,20220321,2021-4분기,13.73353162,15.84643977,11.97137353,29.63563376,45.74009638,389.2930374,61.73953767,251.1729154,215.4534891
유통업,영원무역,111770,20220516,2022-1분기,-4.467329004,19.03399267,-14.53330045,32.20281039,51.2291482,332.2999515,59.99903738,-72.55629324,-67.03591969
유통업,영원무역,111770,20220816,2022-2분기,-6.872016268,22.01070175,-20.04769257,34.28820693,52.78191619,295.6241442,57.07123982,23.39193419,42.6890883
유통업,영원무역,111770,20221114,2022-3분기,-7.810497774,23.73739546,-21.16538184,34.95939016,51.20458976,315.4973076,54.80883408,22.9093524,32.55133515
유통업,영원무역,111770,20230321,2022-4분기,23.86266577,21.04411705,19.00185632,33.66488023,44.93208747,342.9554618,54.3358058,236.4903466,198.3116765
