BAS_DD,IDX_CLSS,IDX_NM,CLSPRC_IDX,CMPPREVDD_IDX,FLUC_RT,OPNPRC_IDX,HGPRC_IDX,LWPRC_IDX,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
20220412,KOSPI,통신업,454.67,-4.55,-0.99,457.56,458.15,452.34,3981078,133860651125,29700984612900
20220412,KOSPI,금융업,423.52,-2.23,-0.52,425.03,426.22,422.31,51882840,751640725035,293708411215863
20220412,KOSPI,증권,2050.27,-16.86,-0.82,2056.91,2061.35,2044.98,6345998,48769856621,27786816788371
20220412,KOSPI,보험,15121.31,-135.44,-0.89,15194.44,15256.77,15069.46,4138105,80509489695,44831615147990
20220412,KOSPI,서비스업,1596.14,-18.60,-1.15,1597.87,1610.29,1582.54,22992038,879960811935,218552705720496
20220412,KOSPI,제조업,6636.90,-74.72,-1.11,6657.90,6689.09,6621.25,558213638,6577581896501,1386696332819327
20220412,KOSPI,코스피 대형주,2612.31,-27.87,-1.06,2620.99,2633.06,2606.32,71070001,4824913292354,1651028782785110
20220412,KOSPI,코스피 중형주,3149.53,-20.41,-0.64,3148.67,3155.69,3125.73,83316127,1637657137779,263457253477462
20220412,KOSPI,코스피 소형주,2607.74,-15.64,-0.60,2612.70,2616.46,2590.29,709960183,3175043410121,105932132981488
20220412,KOSPI,코스피 200 비중상한 30%,351.68,-3.46,-0.97,352.87,354.18,350.73,129717478,5816117786914,1804155241442500
20220412,KOSPI,코스피 200 비중상한 25%,348.84,-3.38,-0.96,349.92,351.29,347.80,129717478,5816117786914,1804155241442500
20220412,KOSPI,코스피 200 비중상한 20%,340.49,-3.21,-0.93,341.37,342.84,339.30,129717478,5816117786914,1804155241442500
20220412,KOSPI,코스피 200 TOP 10,1285.39,-13.39,-1.03,1283.86,1295.99,1278.14,22007148,2123287094700,792359181143700
20220413,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,733240925,9645445517007,2131314721277679
20220413,KOSPI,코스피,2716.49,49.73,1.86,2677.53,2717.63,2672.60,732025914,9639392320762,2129885478820024
20220413,KOSPI,코스피 200,359.00,6.68,1.90,353.83,359.43,353.30,177428230,6214853173731,1840860236335095
20220413,KOSPI,코스피 100,2698.29,51.29,1.94,2658.25,2701.89,2654.79,82966063,5013237469510,1659816701927600
20220413,KOSPI,코스피 50,2462.12,47.18,1.95,2424.67,2465.53,2421.61,42870109,3825953689350,1421371670114300
20220413,KOSPI,코스피 200 중소형주,1324.56,18.47,1.41,1311.98,1324.68,1308.91,94462167,1201615704221,181043534407495
20220413,KOSPI,코스피 200 초대형제외 지수,266.31,4.29,1.64,263.12,266.36,262.69,160049611,5031642749231,1430736175150095
20220413,KOSPI,코스피200제외 코스피지수,3689.23,16.77,0.46,3672.92,3689.23,3666.94,550423930,3248293488673,217979175726175
20220413,KOSPI,코스피 200 커뮤니케이션서비스,2579.76,24.48,0.96,2558.77,2584.41,2551.26,5897243,578532651550,171397831668500
20220413,KOSPI,코스피 200 건설,292.74,2.60,0.90,291.82,293.08,289.38,4071107,132507710010,38247275830190
20220413,KOSPI,코스피 200 중공업,300.68,12.55,4.36,289.86,300.70,289.54,20757616,393920830250,60414575496800
20220413,KOSPI,코스피 200 철강/소재,964.12,20.08,2.13,959.05,968.80,956.98,19837637,433877529100,49547039674150
20220413,KOSPI,코스피 200 에너지/화학,1699.89,29.00,1.74,1681.40,1700.08,1669.53,4536279,414861796550,152219067313250
20220413,KOSPI,코스피 200 정보기술,3354.55,85.20,2.61,3287.26,3359.93,3281.51,26698449,2246609589686,637814860590500
20220413,KOSPI,코스피 200 금융,719.50,1.21,0.17,719.62,720.61,712.65,12261526,314596179575,171136579241300
20220413,KOSPI,코스피 200 생활소비재,966.34,8.65,0.90,961.81,968.03,958.70,3122733,203371972950,98242013550450
20220413,KOSPI,코스피 200 경기소비재,1569.66,25.11,1.63,1552.30,1570.82,1550.51,7405064,403552849955,149325781588915
20220413,KOSPI,코스피 200 산업재,631.68,12.55,2.03,621.33,631.94,619.90,63250133,627748425635,193979664727685
20220413,KOSPI,코스피 200 헬스케어,1959.30,53.83,2.83,1911.33,1959.34,1907.22,9590443,465273638470,118535546653355
20220413,KOSPI,음식료품,3930.64,11.12,0.28,3934.89,3939.68,3913.61,17319567,131917217193,27473772766342
20220413,KOSPI,섬유의복,457.01,-11.03,-2.36,456.31,467.70,452.55,76422784,123603008396,10831109487934
20220413,KOSPI,종이목재,408.01,4.26,1.06,403.95,408.20,403.91,2794362,11493291715,3478657519295
20220413,KOSPI,화학,5708.51,107.07,1.91,5631.20,5708.51,5607.99,35231923,835412990215,187723516490340
20220413,KOSPI,의약품,14948.81,260.65,1.77,14726.70,14961.32,14644.31,48661345,1423844739970,117812892222046
20220413,KOSPI,비금속광물,2616.93,18.16,0.70,2611.70,2630.17,2588.64,31497117,215287774973,22315842214703
20220413,KOSPI,철강금속,5006.22,68.73,1.39,4995.83,5041.78,4983.29,70793241,684103017342,57611060672395
20220413,KOSPI,기계,1096.55,28.05,2.63,1073.68,1096.73,1071.70,123119762,483248577898,38392291094821
20220413,KOSPI,전기전자,26080.70,702.06,2.77,25511.42,26135.99,25440.44,104746797,2728439867550,780126788651880
20220413,KOSPI,의료정밀,2990.76,-17.53,-0.58,3007.56,3028.05,2977.69,3401142,44745604040,7627733691020
20220413,KOSPI,운수장비,1979.46,52.77,2.74,1936.14,1980.26,1936.05,42044050,682197196534,149155228953727
20220413,KOSPI,유통업,370.36,3.84,1.05,367.47,370.36,365.92,63209157,340332113126,68486736243564
20220413,KOSPI,전기가스업,798.50,16.69,2.13,787.02,800.16,786.91,4380144,80645329015,21062314143380
20220413,KOSPI,건설업,117.08,0.87,0.75,116.56,117.08,115.74,19293470,120020574535,22016556043725
20220413,KOSPI,운수창고업,2149.42,21.21,1.00,2129.74,2155.16,2123.08,12465530,232940233050,50163224443075
20220413,KOSPI,통신업,450.15,-4.52,-0.99,456.47,457.84,449.00,3335383,100752854910,29405801136350
20220413,KOSPI,금융업,426.80,3.28,0.77,424.87,427.01,422.23,28355105,543454048467,295977467204695
20220413,KOSPI,증권,2075.17,24.90,1.21,2061.23,2075.17,2052.94,4963111,41055592084,28106333345829
20220413,KOSPI,보험,15055.72,-65.59,-0.43,15154.41,15154.41,14962.66,5296033,79954165625,44639598864605
20220413,KOSPI,서비스업,1620.25,24.11,1.51,1598.04,1621.40,1594.99,40629842,819814463486,221856154825578
20220413,KOSPI,제조업,6790.57,153.67,2.32,6669.22,6796.00,6660.45,559320917,7391106676826,1418310918481443
20220413,KOSPI,코스피 대형주,2665.78,53.47,2.05,2623.59,2667.71,2618.26,77426567,4862997029826,1684812203359720
20220413,KOSPI,코스피 중형주,3181.95,32.42,1.03,3159.44,3181.95,3150.61,132844405,2527751529517,266174748746136
20220413,KOSPI,코스피 소형주,2637.03,29.29,1.12,2612.76,2637.03,2612.05,517058188,2069274692641,107118823981814
20220413,KOSPI,코스피 200 비중상한 30%,358.36,6.68,1.90,353.19,358.77,352.73,177428230,6214853173731,1840860236335095
20220413,KOSPI,코스피 200 비중상한 25%,355.37,6.53,1.87,350.33,355.73,349.88,177428230,6214853173731,1840860236335095
20220413,KOSPI,코스피 200 비중상한 20%,346.71,6.22,1.83,341.94,346.98,341.50,177428230,6214853173731,1840860236335095
20220413,KOSPI,코스피 200 TOP 10,1311.95,26.56,2.07,1290.01,1313.12,1288.92,24166282,2270509129600,810241812789100
20220414,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,665351048,11419812319490,2130735885151352
20220414,KOSPI,코스피,2716.71,0.22,0.01,2719.34,2720.30,2702.61,664836518,11416464531655,2129321169455962
20220414,KOSPI,코스피 200,357.38,-1.62,-0.45,359.23,359.29,356.17,159155308,7211760259512,1839248844468570
20220414,KOSPI,코스피 100,2682.77,-15.52,-0.58,2699.23,2699.32,2674.70,95873545,5988960041207,1656322066107440
20220414,KOSPI,코스피 50,2446.06,-16.06,-0.65,2462.05,2462.49,2438.70,48715407,4484104791050,1416667575686250
20220414,KOSPI,코스피 200 중소형주,1337.21,12.65,0.96,1329.42,1337.22,1326.68,63281763,1222800218305,182926778361130
20220414,KOSPI,코스피 200 초대형제외 지수,266.51,0.20,0.08,266.55,267.01,265.09,142745814,6099092647512,1436288522343570
20220414,KOSPI,코스피200제외 코스피지수,3716.96,27.73,0.75,3703.09,3718.17,3699.84,502686048,4073780329435,219624317076992
20220414,KOSPI,코스피 200 커뮤니케이션서비스,2564.55,-15.21,-0.59,2582.84,2583.53,2544.69,6935147,590029687600,170962565131200
20220414,KOSPI,코스피 200 건설,292.30,-0.44,-0.15,293.27,293.87,291.53,6915313,227879518470,38353653354730
20220414,KOSPI,코스피 200 중공업,303.72,3.04,1.01,300.10,305.95,299.38,25043357,411820460030,61081197276550
20220414,KOSPI,코스피 200 철강/소재,972.47,8.35,0.87,969.58,979.54,963.04,12702111,311210973450,49801540705700
20220414,KOSPI,코스피 200 에너지/화학,1706.76,6.87,0.40,1698.77,1711.74,1696.70,5646983,539667377265,152707111588150
20220414,KOSPI,코스피 200 정보기술,3352.17,-2.38,-0.07,3360.80,3369.68,3328.31,29370475,2794194449950,630651745595400
20220414,KOSPI,코스피 200 금융,721.33,1.83,0.25,717.28,722.51,715.68,15725323,395261658235,171575556651540
20220414,KOSPI,코스피 200 생활소비재,967.64,1.30,0.13,966.45,969.78,961.00,5021146,310633172310,98507022173580
20220414,KOSPI,코스피 200 경기소비재,1559.30,-10.36,-0.66,1572.18,1576.40,1557.54,9799328,586772865837,148223786866560
20220414,KOSPI,코스피 200 산업재,637.16,5.48,0.87,635.56,637.57,630.48,37091280,702228781680,196928448444420
20220414,KOSPI,코스피 200 헬스케어,1970.82,11.52,0.59,1957.04,1977.57,1940.34,4904845,342061314685,120456216680740
20220414,KOSPI,음식료품,3955.93,25.29,0.64,3928.97,3955.93,3914.83,15319736,135551553128,27653582827264
20220414,KOSPI,섬유의복,461.18,4.17,0.91,462.33,466.85,459.29,74317031,100858900568,10926155547168
20220414,KOSPI,종이목재,411.20,3.19,0.78,408.26,411.43,407.76,4685049,18595963245,3505782244400
20220414,KOSPI,화학,5735.17,26.66,0.47,5706.79,5751.81,5698.75,49497538,1178654320340,188594679411420
20220414,KOSPI,의약품,15234.31,285.50,1.91,14954.55,15260.88,14917.15,38210129,1620653127113,119946550419005
20220414,KOSPI,비금속광물,2649.12,32.19,1.23,2622.71,2676.90,2618.14,7706565,131664964396,22589865186380
20220414,KOSPI,철강금속,5048.74,42.52,0.85,5029.66,5075.38,5004.11,82199301,758704692652,58098362753086
20220414,KOSPI,기계,1104.95,8.40,0.77,1099.55,1106.92,1092.70,74894380,459062681874,38686178749712
20220414,KOSPI,전기전자,25911.79,-168.91,-0.65,26116.73,26116.73,25800.60,92322968,3487872811530,774790408172905
20220414,KOSPI,의료정밀,2966.58,-24.18,-0.81,3002.52,3005.21,2939.97,1644208,29716111090,7566076720170
20220414,KOSPI,운수장비,1967.49,-11.97,-0.60,1980.80,1992.78,1963.47,47669267,771397278701,148334542901939
20220414,KOSPI,유통업,373.55,3.19,0.86,370.40,373.55,370.02,39334083,355724928289,69077404089790
20220414,KOSPI,전기가스업,796.81,-1.69,-0.21,797.72,806.71,795.22,3867931,81941287245,21017930770960
20220414,KOSPI,건설업,115.81,-1.27,-1.08,117.17,117.22,115.68,14511530,152283618475,21785668071085
20220414,KOSPI,운수창고업,2159.36,9.94,0.46,2174.04,2185.25,2145.39,25741946,365440128770,50390655354190
20220414,KOSPI,통신업,444.16,-5.99,-1.33,449.34,450.21,441.00,5122772,149888299780,29013962744500
20220414,KOSPI,금융업,428.61,1.81,0.42,426.10,429.04,425.27,33742372,675192620098,297228451866568
20220414,KOSPI,증권,2080.24,5.07,0.24,2069.71,2089.68,2063.85,7477161,71446492223,28176810555118
20220414,KOSPI,보험,15112.96,57.24,0.38,15022.15,15169.03,14979.88,4953927,90200023805,44812103232230
20220414,KOSPI,서비스업,1620.52,0.27,0.02,1624.14,1628.11,1606.01,48186587,857226005808,221888402587135
20220414,KOSPI,제조업,6784.33,-6.24,-0.09,6798.49,6798.93,6751.06,491890435,8749562950612,1416310372440169
20220414,KOSPI,코스피 대형주,2661.28,-4.50,-0.17,2667.76,2667.78,2647.49,95175442,5962820989942,1681805306048160
20220414,KOSPI,코스피 중형주,3204.95,23.00,0.72,3188.89,3204.95,3183.93,106635470,2753763298905,268138694018580
20220414,KOSPI,코스피 소형주,2663.71,26.68,1.01,2644.87,2663.79,2644.17,459579112,2566300414680,108196773346382
20220414,KOSPI,코스피 200 비중상한 30%,356.73,-1.63,-0.45,358.58,358.64,355.54,159155308,7211760259512,1839248844468570
20220414,KOSPI,코스피 200 비중상한 25%,353.95,-1.42,-0.40,355.60,355.68,352.69,159155308,7211760259512,1839248844468570
20220414,KOSPI,코스피 200 비중상한 20%,345.64,-1.07,-0.31,346.95,347.07,344.30,159155308,7211760259512,1839248844468570
20220414,KOSPI,코스피 200 TOP 10,1311.20,-0.75,-0.06,1311.92,1316.44,1300.88,26190169,2703777178600,803388155124700
20220415,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,693717683,9570267540535,2114429291228787
20220415,KOSPI,코스피,2696.06,-20.65,-0.76,2695.52,2705.41,2685.01,692969316,9565353166650,2113062176329752
20220415,KOSPI,코스피 200,353.84,-3.54,-0.99,354.35,355.10,352.63,142642668,5821098591995,1822874443205830
20220415,KOSPI,코스피 100,2655.69,-27.08,-1.01,2659.55,2665.66,2647.84,70045116,4392704992800,1641187540759000
20220415,KOSPI,코스피 50,2417.95,-28.11,-1.15,2424.01,2428.66,2412.56,37983446,3423385366550,1400625377762250
20220415,KOSPI,코스피 200 중소형주,1326.97,-10.24,-0.77,1328.20,1329.84,1322.62,72597552,1428393599195,181686902446830
20220415,KOSPI,코스피 200 초대형제외 지수,264.23,-2.28,-0.86,264.13,265.21,263.08,129466253,4942240203195,1425286925375830
20220415,KOSPI,코스피200제외 코스피지수,3729.45,12.49,0.34,3710.49,3733.24,3700.44,546086759,3575887188493,220387706261362
20220415,KOSPI,코스피 200 커뮤니케이션서비스,2540.98,-23.57,-0.92,2538.17,2558.28,2522.53,6978760,498744647450,169295233601550
20220415,KOSPI,코스피 200 건설,291.17,-1.13,-0.39,290.02,292.88,289.44,5005073,152508674850,38265216156320
20220415,KOSPI,코스피 200 중공업,312.01,8.29,2.73,300.83,312.31,300.83,17597746,410671138920,63121168752400
20220415,KOSPI,코스피 200 철강/소재,974.09,1.62,0.17,978.92,984.70,972.51,27543812,656668062250,49475176392000
20220415,KOSPI,코스피 200 에너지/화학,1688.50,-18.26,-1.07,1690.73,1697.68,1683.48,5042491,432924286850,151168847096800
20220415,KOSPI,코스피 200 정보기술,3310.90,-41.27,-1.23,3311.19,3320.77,3294.10,22510076,1870472295950,622266851475900
20220415,KOSPI,코스피 200 금융,713.43,-7.90,-1.10,716.82,719.62,712.50,11916695,295142680575,169520227518290
20220415,KOSPI,코스피 200 생활소비재,957.53,-10.11,-1.04,962.62,963.70,956.66,3973029,233397549190,97533532421040
20220415,KOSPI,코스피 200 경기소비재,1552.45,-6.85,-0.44,1550.08,1558.72,1544.59,7918601,413189399300,147654170677380
20220415,KOSPI,코스피 200 산업재,634.14,-3.02,-0.47,631.40,638.09,628.81,30754633,584333978790,195219574249355
20220415,KOSPI,코스피 200 헬스케어,1956.40,-14.42,-0.73,1951.20,1965.39,1925.76,3401752,273045877870,119354444864795
20220415,KOSPI,음식료품,3936.68,-19.25,-0.49,3934.95,3948.97,3923.27,35702481,236363652882,27522475152160
20220415,KOSPI,섬유의복,464.94,3.76,0.82,457.89,470.91,456.40,80936843,110934512914,11014368687038
20220415,KOSPI,종이목재,411.78,0.58,0.14,420.84,421.32,411.11,24020796,82987695390,3510368849485
20220415,KOSPI,화학,5686.33,-48.84,-0.85,5686.61,5714.92,5671.31,41563705,880674313981,187014048291835
20220415,KOSPI,의약품,15051.33,-182.98,-1.20,15078.31,15227.99,14886.12,23716638,954844456124,118494011421561
20220415,KOSPI,비금속광물,2666.07,16.95,0.64,2634.39,2679.22,2633.55,8186662,103167124875,22734072528775
20220415,KOSPI,철강금속,5021.16,-27.58,-0.55,5091.72,5120.39,5009.47,54084437,821427527158,57783083607900
20220415,KOSPI,기계,1116.17,11.22,1.02,1095.07,1119.87,1094.30,65304016,405211519505,39079410234007
20220415,KOSPI,전기전자,25585.56,-326.23,-1.26,25662.72,25721.90,25517.21,65163416,2535136416310,765049677129525
20220415,KOSPI,의료정밀,2862.44,-104.14,-3.51,2947.21,2947.21,2853.01,1171912,33769494040,7300462432320
20220415,KOSPI,운수장비,1989.48,21.99,1.12,1955.07,1992.19,1954.55,47955973,718364654310,149958549336535
20220415,KOSPI,유통업,370.50,-3.05,-0.82,371.68,372.28,369.64,59873620,442635500005,68513458094356
20220415,KOSPI,전기가스업,795.55,-1.26,-0.16,798.07,801.58,793.74,3919736,74815388220,20984471067490
20220415,KOSPI,건설업,115.50,-0.31,-0.27,115.11,116.46,114.74,55434270,310043901295,21767694903125
20220415,KOSPI,운수창고업,2152.01,-7.35,-0.34,2145.13,2161.85,2134.89,15419968,196215948315,50220740223710
20220415,KOSPI,통신업,440.36,-3.80,-0.86,442.66,443.56,434.07,4207407,136554679715,28765836287950
20220415,KOSPI,금융업,424.82,-3.79,-0.88,425.57,426.50,423.85,43792424,686741606375,294621409217183
20220415,KOSPI,증권,2053.95,-26.29,-1.26,2070.23,2071.14,2046.73,6986682,58822288301,27841861311991
20220415,KOSPI,보험,14901.46,-211.50,-1.40,15035.76,15060.74,14826.22,13938034,115697941680,44191023222060
20220415,KOSPI,서비스업,1610.72,-9.80,-0.60,1603.95,1624.61,1597.55,51594968,726966309679,220543694183597
20220415,KOSPI,제조업,6730.74,-53.59,-0.79,6729.89,6755.62,6700.75,456160675,6963160516784,1405001305138971
20220415,KOSPI,코스피 대형주,2636.55,-24.73,-0.93,2637.93,2647.91,2625.86,71664005,4471199947210,1666180987920780
20220415,KOSPI,코스피 중형주,3197.53,-7.42,-0.23,3190.08,3202.31,3181.21,107282518,2420449556089,267524876105937
20220415,KOSPI,코스피 소형주,2678.06,14.35,0.54,2662.13,2678.80,2657.10,509102908,2501322111959,108809887396155
20220415,KOSPI,코스피 200 비중상한 30%,353.20,-3.53,-0.99,353.71,354.43,352.08,142642668,5821098591995,1822874443205830
20220415,KOSPI,코스피 200 비중상한 25%,350.49,-3.46,-0.98,350.93,351.72,349.36,142642668,5821098591995,1822874443205830
20220415,KOSPI,코스피 200 비중상한 20%,342.35,-3.29,-0.95,342.67,343.57,341.17,142642668,5821098591995,1822874443205830
20220415,KOSPI,코스피 200 TOP 10,1295.35,-15.85,-1.21,1294.88,1305.69,1286.04,20422437,1948688036900,793221267287300
20220418,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,1024914928,9050332417145,2112795552269402
20220418,KOSPI,코스피,2693.21,-2.85,-0.11,2685.04,2701.11,2681.37,1024561339,9048147695685,2111410387375027
20220418,KOSPI,코스피 200,353.63,-0.21,-0.06,352.19,354.87,351.46,110996402,4519324381220,1820426361300755
20220418,KOSPI,코스피 100,2654.52,-1.17,-0.04,2643.27,2663.64,2638.91,58656303,3600550265670,1639300324851100
20220418,KOSPI,코스피 50,2417.10,-0.85,-0.04,2405.80,2424.79,2401.49,29935454,2647331611850,1399566264059850
20220418,KOSPI,코스피 200 중소형주,1323.71,-3.26,-0.25,1321.03,1327.53,1318.21,52340099,918774115550,181126036449655
20220418,KOSPI,코스피 200 초대형제외 지수,263.85,-0.38,-0.14,262.83,264.52,262.37,100877199,3844014286120,1422241865215755
20220418,KOSPI,코스피200제외 코스피지수,3735.33,5.88,0.16,3730.01,3742.17,3725.96,902786846,4401098571948,220769967308548
20220418,KOSPI,코스피 200 커뮤니케이션서비스,2519.58,-21.40,-0.84,2525.03,2529.42,2512.83,4952149,374150298800,167811793990100
20220418,KOSPI,코스피 200 건설,289.50,-1.67,-0.57,290.90,295.01,289.31,4380076,157916534580,38047341404390
20220418,KOSPI,코스피 200 중공업,308.58,-3.43,-1.10,312.36,313.58,307.41,13584852,321221960600,62203180681750
20220418,KOSPI,코스피 200 철강/소재,975.97,1.88,0.19,971.17,981.18,965.36,5606972,182107564850,49623720550900
20220418,KOSPI,코스피 200 에너지/화학,1686.15,-2.35,-0.14,1677.14,1691.43,1674.93,4076167,442217607700,150727244231100
20220418,KOSPI,코스피 200 정보기술,3285.68,-25.22,-0.76,3286.06,3305.03,3277.74,18753092,1416312966050,620966590096700
20220418,KOSPI,코스피 200 금융,709.99,-3.44,-0.48,708.49,711.79,705.49,8108888,197130315070,168483703168650
20220418,KOSPI,코스피 200 생활소비재,972.00,14.47,1.51,955.93,980.54,954.58,4546782,317596871550,98922222673280
20220418,KOSPI,코스피 200 경기소비재,1579.03,26.58,1.71,1547.87,1580.64,1545.51,9421036,448601175655,150010044928715
20220418,KOSPI,코스피 200 산업재,633.43,-0.71,-0.11,632.50,636.39,631.07,34035320,434797000030,194729481378660
20220418,KOSPI,코스피 200 헬스케어,1949.61,-6.79,-0.35,1951.12,1962.64,1934.55,3531068,227272086335,118901038196510
20220418,KOSPI,음식료품,4004.54,67.86,1.72,3926.79,4015.54,3920.49,506691413,971555299365,28004952313123
20220418,KOSPI,섬유의복,470.02,5.08,1.09,460.61,476.29,458.06,58152191,106344898335,11134391634935
20220418,KOSPI,종이목재,412.51,0.73,0.18,412.01,414.22,410.38,5307376,18962298220,3516575453540
20220418,KOSPI,화학,5716.54,30.21,0.53,5656.04,5729.56,5651.34,42295911,988921036657,187975166962730
20220418,KOSPI,의약품,15021.08,-30.25,-0.20,15026.96,15112.46,14868.42,32739681,1543414813377,118270389790966
20220418,KOSPI,비금속광물,2656.23,-9.84,-0.37,2676.98,2722.05,2654.85,7766308,110815681352,22650166790544
20220418,KOSPI,철강금속,5030.19,9.03,0.18,5008.50,5045.35,4969.89,38624127,359720903821,57883507505890
20220418,KOSPI,기계,1124.47,8.30,0.74,1117.37,1127.64,1114.65,58971069,554210958175,39375808405975
20220418,KOSPI,전기전자,25538.62,-46.94,-0.18,25463.71,25677.38,25429.45,78013141,1889928263255,764080267813260
20220418,KOSPI,의료정밀,2852.14,-10.30,-0.36,2858.20,2874.50,2795.82,1405786,28288174270,7274211962240
20220418,KOSPI,운수장비,1999.83,10.35,0.52,1986.50,2002.92,1981.34,25321833,511856014017,150779433895193
20220418,KOSPI,유통업,374.90,4.40,1.19,370.27,375.87,369.01,52211307,397721698569,69341826102740
20220418,KOSPI,전기가스업,797.15,1.60,0.20,796.60,804.03,792.97,4355815,73681338470,21026758455950
20220418,KOSPI,건설업,114.90,-0.60,-0.52,115.25,116.22,114.81,22951500,139001692240,21649845170895
20220418,KOSPI,운수창고업,2134.85,-17.16,-0.80,2143.04,2156.28,2134.28,22540034,233684480470,49822062039480
20220418,KOSPI,통신업,442.64,2.28,0.52,438.48,445.41,437.13,2387766,62183489145,28914863378950
20220418,KOSPI,금융업,422.21,-2.61,-0.61,422.12,423.72,421.10,25124593,413116526275,292889574237657
20220418,KOSPI,증권,2043.02,-10.93,-0.53,2043.72,2051.61,2040.28,4875075,39903675459,27702748446345
20220418,KOSPI,보험,14787.28,-114.18,-0.77,14788.41,14847.64,14716.40,4566531,68407415255,43853319694395
20220418,KOSPI,서비스업,1595.81,-14.91,-0.93,1602.33,1605.22,1593.89,31190214,573473782425,218507255001960
20220418,KOSPI,제조업,6736.72,5.98,0.09,6705.83,6758.34,6697.69,860794194,7120995004904,1406645494198766
20220418,KOSPI,코스피 대형주,2632.19,-4.36,-0.17,2624.19,2640.85,2620.51,57349157,3570344961930,1663483709251750
20220418,KOSPI,코스피 중형주,3199.58,2.05,0.06,3190.60,3206.27,3186.07,92337437,2436732126401,267720798638712
20220418,KOSPI,코스피 소형주,2688.56,10.50,0.39,2678.88,2690.46,2675.70,863583615,2910268511627,109247526992201
20220418,KOSPI,코스피 200 비중상한 30%,352.99,-0.21,-0.06,351.55,354.23,350.89,110996402,4519324381220,1820426361300755
20220418,KOSPI,코스피 200 비중상한 25%,350.25,-0.24,-0.07,348.84,351.45,348.20,110996402,4519324381220,1820426361300755
20220418,KOSPI,코스피 200 비중상한 20%,342.07,-0.28,-0.08,340.70,343.18,340.10,110996402,4519324381220,1820426361300755
20220418,KOSPI,코스피 200 TOP 10,1292.95,-2.40,-0.19,1286.65,1296.90,1285.14,15355656,1417633202900,793047884495300
20220419,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,1257385350,9779975371254,2133070295974238
20220419,KOSPI,코스피,2718.89,25.68,0.95,2707.76,2723.98,2705.32,1256143377,9762301907199,2131588934934183
20220419,KOSPI,코스피 200,357.36,3.73,1.05,355.77,358.53,355.29,130216350,5195568464411,1838442840717625
20220419,KOSPI,코스피 100,2682.80,28.28,1.07,2671.68,2693.06,2668.73,70618553,3975316598261,1655452197727350
20220419,KOSPI,코스피 50,2444.02,26.92,1.11,2433.71,2454.34,2431.00,37437049,3009570404301,1413107135157300
20220419,KOSPI,코스피 200 중소형주,1336.56,12.85,0.97,1326.24,1336.56,1322.40,59597797,1220251866150,182990642990275
20220419,KOSPI,코스피 200 초대형제외 지수,266.80,2.95,1.12,265.46,266.92,264.93,117256916,4319480534360,1436676475102625
20220419,KOSPI,코스피200제외 코스피지수,3761.01,25.68,0.69,3742.71,3761.01,3734.29,1098269785,4343952873642,222293375659849
20220419,KOSPI,코스피 200 커뮤니케이션서비스,2549.42,29.84,1.18,2537.05,2561.05,2530.54,5875077,407553580350,169818567146250
20220419,KOSPI,코스피 200 건설,291.74,2.24,0.77,291.26,292.44,290.10,3794146,127714363930,38254054775440
20220419,KOSPI,코스피 200 중공업,314.27,5.69,1.84,309.08,314.29,308.16,17523456,350542788090,63869996070050
20220419,KOSPI,코스피 200 철강/소재,1005.58,29.61,3.03,982.39,1005.58,977.01,20704210,512009673350,50939411831150
20220419,KOSPI,코스피 200 에너지/화학,1703.07,16.92,1.00,1695.49,1703.34,1692.47,4324374,375582478950,152053659115450
20220419,KOSPI,코스피 200 정보기술,3333.75,48.07,1.46,3320.66,3346.89,3314.06,21181377,1689781560151,628544751595800
20220419,KOSPI,코스피 200 금융,716.95,6.96,0.98,713.14,718.19,710.44,12247781,311083360825,170039393051380
20220419,KOSPI,코스피 200 생활소비재,973.22,1.22,0.13,976.72,977.11,969.82,3991011,267939153990,99074308593990
20220419,KOSPI,코스피 200 경기소비재,1580.30,1.27,0.08,1580.96,1586.48,1574.67,7996808,434339382040,150317828200000
20220419,KOSPI,코스피 200 산업재,639.01,5.58,0.88,636.76,639.01,633.05,30317694,549417061470,196228560018955
20220419,KOSPI,코스피 200 헬스케어,1961.22,11.61,0.60,1948.39,1970.67,1946.18,2260416,169605061265,119302310319160
20220419,KOSPI,음식료품,4050.48,45.94,1.15,4028.31,4064.59,4000.77,335549033,1054450417071,28328753271958
20220419,KOSPI,섬유의복,468.80,-1.22,-0.26,469.44,470.33,459.39,453185879,477036009288,11105179892535
20220419,KOSPI,종이목재,416.10,3.59,0.87,412.92,416.10,412.61,4827520,17421561805,3547050106345
20220419,KOSPI,화학,5751.70,35.16,0.62,5753.16,5761.47,5724.73,53383549,1092695156935,189096587306625
20220419,KOSPI,의약품,15070.02,48.94,0.33,15025.08,15145.03,14999.82,19880536,905032076330,118682105644937
20220419,KOSPI,비금속광물,2664.69,8.46,0.32,2674.92,2680.85,2647.59,8190457,89480711478,22723077938786
20220419,KOSPI,철강금속,5153.88,123.69,2.46,5053.89,5153.88,5038.10,61451456,732291272486,59232875561365
20220419,KOSPI,기계,1129.66,5.19,0.46,1129.30,1129.89,1120.59,60137370,538118282102,39557660736102
