BAS_DD,IDX_CLSS,IDX_NM,CLSPRC_IDX,CMPPREVDD_IDX,FLUC_RT,OPNPRC_IDX,HGPRC_IDX,LWPRC_IDX,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
20240502,KOSPI,코스피 대형주,2671.49,-8.64,-0.32,2665.61,2681.93,2665.61,75535021,5755763413260,1760802561870450
20240502,KOSPI,코스피 중형주,2957.76,-9.24,-0.31,2959.96,2978.61,2951.97,83288870,2081989271275,256753110116026
20240502,KOSPI,코스피 소형주,2343.28,-3.83,-0.16,2344.97,2346.98,2339.32,182184635,831425983785,90246858037060
20240502,KOSPI,코스피 200 비중상한 30%,363.66,-0.85,-0.23,362.74,365.01,362.74,107164522,6700712779865,1902625199591500
20240502,KOSPI,코스피 200 비중상한 25%,358.68,-1.07,-0.30,357.91,359.95,357.91,107164522,6700712779865,1902625199591500
20240502,KOSPI,코스피 200 비중상한 20%,347.09,-1.25,-0.36,346.46,348.30,346.37,107164522,6700712779865,1902625199591500
20240502,KOSPI,코스피 200 TOP 10,1339.99,4.36,0.33,1333.75,1342.83,1331.24,26124902,3018757075926,961932848989000
20240503,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,338612027,7850446650277,2180854242187852
20240503,KOSPI,코스피,2676.63,-7.02,-0.26,2704.31,2705.26,2676.63,338068861,7848797486662,2179884441955387
20240503,KOSPI,코스피 200,363.58,-0.73,-0.20,367.57,367.91,363.58,90443845,5565773551658,1898058925608670
20240503,KOSPI,코스피 100,2735.27,-4.04,-0.15,2764.79,2766.92,2735.27,60837063,4516777091098,1723855998644420
20240503,KOSPI,코스피 50,2510.98,-4.53,-0.18,2539.04,2541.82,2510.98,38253162,3733834709093,1484595483367380
20240503,KOSPI,코스피 200 중소형주,1309.25,-8.40,-0.64,1323.12,1323.12,1308.74,29606782,1048996460560,174202926964250
20240503,KOSPI,코스피 200 초대형제외 지수,257.73,-0.17,-0.07,260.05,260.31,257.73,77291956,4537219781458,1434803799728670
20240503,KOSPI,코스피200제외 코스피지수,3397.28,-15.58,-0.46,3424.88,3425.40,3395.79,238278640,2197929871485,207689010198822
20240503,KOSPI,코스피 200 커뮤니케이션서비스,1711.73,25.07,1.49,1711.41,1718.37,1701.97,5837306,686680459229,109254049645980
20240503,KOSPI,코스피 200 건설,317.24,-2.40,-0.75,321.18,321.26,315.89,2921845,78587109270,48041653673720
20240503,KOSPI,코스피 200 중공업,391.06,-3.32,-0.84,397.33,397.66,390.73,11941656,385603047135,77697829077450
20240503,KOSPI,코스피 200 철강/소재,842.04,8.16,0.98,839.33,844.09,833.98,2236530,219513389770,56905463010880
20240503,KOSPI,코스피 200 에너지/화학,1237.45,7.46,0.61,1235.85,1241.87,1229.09,6439855,405931350620,116740314509730
20240503,KOSPI,코스피 200 정보기술,3410.00,-8.42,-0.25,3454.52,3457.89,3410.00,19253638,1825247060265,701308117660600
20240503,KOSPI,코스피 200 금융,780.88,7.73,1.00,780.37,788.69,780.37,9115065,288092363040,196524068880180
20240503,KOSPI,코스피 200 생활소비재,863.26,-1.09,-0.13,862.12,864.18,858.33,2576767,219588061250,85706675588590
20240503,KOSPI,코스피 200 경기소비재,1679.02,-30.94,-1.81,1716.27,1719.94,1678.86,14739284,624143242995,168929000393400
20240503,KOSPI,코스피 200 산업재,642.66,-7.10,-1.09,653.94,653.94,642.66,13968669,676820975155,206265670548020
20240503,KOSPI,코스피 200 헬스케어,1819.29,-7.82,-0.43,1838.62,1838.62,1818.61,1413230,155566492929,130686082620120
20240503,KOSPI,음식료품,3728.55,-17.14,-0.46,3752.60,3753.32,3727.66,2564374,59191940673,26193646136986
20240503,KOSPI,섬유의복,263.70,4.90,1.89,259.62,264.76,259.13,1865180,24218725399,6286191548669
20240503,KOSPI,종이목재,293.85,0.67,0.23,293.73,294.38,291.92,5681999,20000707786,2613578534974
20240503,KOSPI,화학,4562.76,5.02,0.11,4564.75,4580.59,4538.43,23302129,816089398123,152479114622709
20240503,KOSPI,의약품,13612.19,-15.08,-0.11,13706.83,13723.96,13603.71,3335098,163497525792,127897253777396
20240503,KOSPI,비금속광물,4074.03,-0.08,0.00,4081.48,4091.79,4070.61,15484038,241838730831,9048147519062
20240503,KOSPI,철강금속,5285.49,44.77,0.85,5274.08,5316.11,5244.45,24535305,294554819207,63788662942031
20240503,KOSPI,기계,1342.11,-2.18,-0.16,1356.44,1356.93,1338.83,30074865,403767043757,52845259049379
20240503,KOSPI,전기전자,28343.62,-119.32,-0.42,28742.76,28772.78,28343.62,99558284,3217253814206,890113915660559
20240503,KOSPI,의료정밀,1753.22,0.54,0.03,1761.35,1764.06,1736.63,3418761,46821350495,4776428518840
20240503,KOSPI,운수장비,2535.35,-66.77,-2.57,2615.83,2617.85,2535.35,18033895,752116809302,193853535591290
20240503,KOSPI,유통업,363.54,0.34,0.09,365.16,365.16,362.35,18375117,126518560647,68890847738085
20240503,KOSPI,전기가스업,691.06,-1.47,-0.21,693.41,693.42,686.98,1705207,28037420080,18219509821640
20240503,KOSPI,건설업,70.79,-0.91,-1.27,71.86,71.93,70.61,5942311,56630562685,14402022607428
20240503,KOSPI,운수창고업,1528.14,-6.09,-0.40,1536.99,1543.19,1521.37,17397585,93802766038,36523124108095
20240503,KOSPI,통신업,380.24,-0.25,-0.07,381.63,381.63,379.34,1881399,42084421560,24763921979280
20240503,KOSPI,금융업,434.51,1.16,0.27,436.73,437.74,434.51,22888733,613711533611,311045452530273
20240503,KOSPI,증권,1992.52,-2.76,-0.14,2003.81,2003.81,1981.39,4194150,31647533837,22336994069628
20240503,KOSPI,보험,19044.47,-119.33,-0.62,19323.95,19399.81,19026.61,3770790,57420900010,48497829207475
20240503,KOSPI,서비스업,1079.82,11.72,1.10,1082.54,1084.95,1076.34,33366749,816226383879,160075904070392
20240503,KOSPI,제조업,7150.94,-37.56,-0.52,7242.57,7245.50,7150.94,229888413,6067724259213,1544876311030539
20240503,KOSPI,코스피 대형주,2665.18,-6.31,-0.24,2694.59,2695.96,2665.18,65803112,4889100065748,1756641528314880
20240503,KOSPI,코스피 중형주,2942.27,-15.49,-0.52,2967.29,2967.29,2941.13,75815192,1673614641320,255419993176721
20240503,KOSPI,코스피 소형주,2342.44,-0.84,-0.04,2347.10,2348.55,2340.86,185610043,1098775233145,90216289792591
20240503,KOSPI,코스피 200 비중상한 30%,362.94,-0.72,-0.20,366.90,367.24,362.94,90443845,5565773551658,1898058925608670
20240503,KOSPI,코스피 200 비중상한 25%,358.05,-0.63,-0.18,361.85,362.17,358.05,90443845,5565773551658,1898058925608670
20240503,KOSPI,코스피 200 비중상한 20%,346.55,-0.54,-0.16,350.12,350.42,346.55,90443845,5565773551658,1898058925608670
20240503,KOSPI,코스피 200 TOP 10,1327.70,-12.29,-0.92,1350.07,1351.71,1327.70,21083693,2615711476232,956308504488600
20240507,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,532203424,11153672379482,2228259503005163
20240507,KOSPI,코스피,2734.36,57.73,2.16,2718.17,2734.36,2716.62,531621882,11151912973762,2227288844830643
20240507,KOSPI,코스피 200,372.80,9.22,2.54,370.06,372.80,369.85,157572676,8291261674592,1941547428985370
20240507,KOSPI,코스피 100,2803.19,67.92,2.48,2784.63,2803.19,2783.91,112018591,6856474128097,1764136860716710
20240507,KOSPI,코스피 50,2575.57,64.59,2.57,2557.89,2575.57,2556.60,62532926,5604922224509,1522774544057210
20240507,KOSPI,코스피 200 중소형주,1333.58,24.33,1.86,1324.37,1333.62,1320.60,45554085,1434787546495,177410568268660
20240507,KOSPI,코스피 200 초대형제외 지수,261.73,4.00,1.55,261.57,262.46,260.98,131333808,6178642386526,1456204107670370
20240507,KOSPI,코스피200제외 코스피지수,3428.81,31.53,0.93,3419.03,3428.81,3415.93,360984059,2647746470390,209593499829383
20240507,KOSPI,코스피 200 커뮤니케이션서비스,1733.71,21.98,1.28,1730.94,1744.77,1730.11,6228832,526769816768,110432606253600
20240507,KOSPI,코스피 200 건설,321.79,4.55,1.43,320.06,321.91,318.34,3222746,100280181990,49024192802210
20240507,KOSPI,코스피 200 중공업,406.04,14.98,3.83,394.99,406.66,393.14,19554311,675491018300,80841645284000
20240507,KOSPI,코스피 200 철강/소재,847.87,5.83,0.69,849.73,853.28,843.18,1835390,202124919740,57395204287230
20240507,KOSPI,코스피 200 에너지/화학,1258.54,21.09,1.70,1250.53,1258.58,1243.74,7476766,522669100768,118413975310600
20240507,KOSPI,코스피 200 정보기술,3502.75,92.75,2.72,3489.09,3508.15,3484.21,35243492,3342740116196,729805898296800
20240507,KOSPI,코스피 200 금융,788.99,8.11,1.04,791.36,795.48,781.73,16244703,502835740487,199111186076430
20240507,KOSPI,코스피 200 생활소비재,869.14,5.88,0.68,867.30,871.90,863.77,4619841,313177138708,86281649398440
20240507,KOSPI,코스피 200 경기소비재,1673.42,-5.60,-0.33,1693.61,1695.39,1667.70,32445106,844482516570,168550439674800
20240507,KOSPI,코스피 200 산업재,653.06,10.40,1.62,650.40,654.22,646.50,28225277,906873180075,208240843071520
20240507,KOSPI,코스피 200 헬스케어,1853.38,34.09,1.87,1846.83,1866.47,1846.83,2476212,353817944990,133449788529740
20240507,KOSPI,음식료품,3729.02,0.47,0.01,3761.00,3765.88,3723.02,4187525,95496612614,26196780823210
20240507,KOSPI,섬유의복,261.05,-2.65,-1.00,264.21,264.72,259.54,1782510,14294163182,6223001386683
20240507,KOSPI,종이목재,294.50,0.65,0.22,293.98,294.83,293.69,3091719,10842036022,2619281240495
20240507,KOSPI,화학,4567.16,4.40,0.10,4593.57,4599.76,4524.41,23028843,1053268083176,152610981950469
20240507,KOSPI,의약품,13882.66,270.47,1.99,13784.47,13968.07,13776.88,5819058,358774832049,130435404264008
20240507,KOSPI,비금속광물,4091.70,17.67,0.43,4081.65,4093.04,4075.55,8901631,130971774052,9087238349358
20240507,KOSPI,철강금속,5332.32,46.83,0.89,5361.05,5362.06,5315.21,19007893,263393383615,64353883663617
20240507,KOSPI,기계,1365.53,23.42,1.75,1359.88,1371.03,1357.04,57170916,681321573881,53744383071217
20240507,KOSPI,전기전자,29334.43,990.81,3.50,29006.52,29352.69,28988.76,284355810,5595925400606,921221778368612
20240507,KOSPI,의료정밀,1770.00,16.78,0.96,1781.83,1811.26,1762.33,5632869,94045285150,4822150218510
20240507,KOSPI,운수장비,2572.90,37.55,1.48,2557.36,2581.64,2542.79,21617147,793988720734,196684449168481
20240507,KOSPI,유통업,369.26,5.72,1.57,366.65,369.43,365.28,9611221,152441127638,69974451190360
20240507,KOSPI,전기가스업,706.97,15.91,2.30,697.07,708.91,694.29,2251930,42938146350,18639028101860
20240507,KOSPI,건설업,71.65,0.86,1.21,71.32,71.65,71.00,6078210,59105600089,14576380837174
20240507,KOSPI,운수창고업,1549.73,21.59,1.41,1541.09,1550.22,1539.45,13249094,94786478158,37038341213610
20240507,KOSPI,통신업,385.89,5.65,1.49,382.35,386.89,382.35,3661794,72209380685,25132130120000
20240507,KOSPI,금융업,441.61,7.10,1.63,440.18,442.27,438.33,30953695,933100873293,316078041093810
20240507,KOSPI,증권,2019.19,26.67,1.34,2009.51,2019.19,2005.28,5200047,42876885618,22613736950191
20240507,KOSPI,보험,19712.82,668.35,3.51,19437.28,19737.44,19296.67,4865959,100376848365,50166785364600
20240507,KOSPI,서비스업,1090.99,11.17,1.03,1091.26,1096.40,1088.46,26233944,669123019618,161732056096295
20240507,KOSPI,제조업,7326.27,175.33,2.45,7275.34,7326.27,7272.09,436486697,9125627250920,1583030738404289
20240507,KOSPI,코스피 대형주,2728.53,63.35,2.38,2710.65,2728.53,2709.18,117298295,7452667877689,1798397572898080
20240507,KOSPI,코스피 중형주,2978.42,36.15,1.23,2969.58,2978.84,2962.65,77450868,1805422920379,258558050936388
20240507,KOSPI,코스피 소형주,2356.13,13.69,0.58,2350.83,2356.13,2347.17,322644055,1589606400004,90719706104185
20240507,KOSPI,코스피 200 비중상한 30%,372.04,9.10,2.51,369.37,372.04,369.17,157572676,8291261674592,1941547428985370
20240507,KOSPI,코스피 200 비중상한 25%,366.46,8.41,2.35,364.23,366.46,363.96,157572676,8291261674592,1941547428985370
20240507,KOSPI,코스피 200 비중상한 20%,354.14,7.59,2.19,352.37,354.14,352.03,157572676,8291261674592,1941547428985370
20240507,KOSPI,코스피 200 TOP 10,1345.58,17.88,1.35,1348.59,1354.85,1342.46,34832615,3910042558624,985076460120300
20240508,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,436315210,10293632989622,2243933670998562
20240508,KOSPI,코스피,2745.05,10.69,0.39,2732.11,2745.05,2727.93,435902119,10292383900562,2242964985688657
20240508,KOSPI,코스피 200,374.09,1.29,0.35,372.32,374.12,371.58,126969772,5714687797191,1948829357901720
20240508,KOSPI,코스피 100,2812.70,9.51,0.34,2799.82,2812.71,2795.45,74607728,4450683550068,1770263525218070
20240508,KOSPI,코스피 50,2582.15,6.58,0.26,2571.54,2582.37,2567.60,42954250,3548571477045,1526424536927470
20240508,KOSPI,코스피 200 중소형주,1341.94,8.36,0.63,1333.35,1341.94,1328.47,52362044,1264004247123,178565832683650
20240508,KOSPI,코스피 200 초대형제외 지수,263.05,1.32,0.50,261.82,263.07,261.65,113880196,4654120947373,1463486036586720
20240508,KOSPI,코스피200제외 코스피지수,3447.26,18.45,0.54,3425.35,3447.26,3421.89,286229508,2275933679404,210729648263417
20240508,KOSPI,코스피 200 커뮤니케이션서비스,1733.01,-0.70,-0.04,1737.12,1745.61,1727.21,4781622,413469010902,110217024727180
20240508,KOSPI,코스피 200 건설,322.82,1.03,0.32,322.08,323.35,319.97,2897574,85317879163,49385420966440
20240508,KOSPI,코스피 200 중공업,407.33,1.29,0.32,404.91,409.37,402.40,16987335,497663452760,80933074831030
20240508,KOSPI,코스피 200 철강/소재,853.90,6.03,0.71,850.18,854.34,845.72,1507995,189321892750,57601382794660
20240508,KOSPI,코스피 200 에너지/화학,1268.84,10.30,0.82,1258.43,1268.84,1250.16,9534911,497928453020,119275587508760
20240508,KOSPI,코스피 200 정보기술,3500.78,-1.97,-0.06,3493.34,3509.03,3476.99,18763046,1747372464185,728994556728950
20240508,KOSPI,코스피 200 금융,808.64,19.65,2.49,793.88,811.04,793.87,15337029,519850950938,203496964896920
20240508,KOSPI,코스피 200 생활소비재,864.46,-4.68,-0.54,868.12,871.55,860.78,3336363,235092874620,85856504536200
20240508,KOSPI,코스피 200 경기소비재,1685.98,12.56,0.75,1673.66,1687.10,1668.67,14451787,509056343340,169563382678100
20240508,KOSPI,코스피 200 산업재,658.16,5.10,0.78,652.51,658.16,649.24,37749712,797783223548,209505888805330
20240508,KOSPI,코스피 200 헬스케어,1858.17,4.79,0.26,1864.93,1871.63,1844.71,1622398,221831251965,133999569428150
20240508,KOSPI,음식료품,3724.94,-4.08,-0.11,3741.89,3767.87,3715.99,6460656,86798678288,26168100011179
20240508,KOSPI,섬유의복,262.20,1.15,0.44,261.12,262.97,259.23,1907758,13217455486,6250337935970
20240508,KOSPI,종이목재,294.87,0.37,0.13,293.70,295.20,293.70,2748201,9226508580,2622569503276
20240508,KOSPI,화학,4588.95,21.79,0.48,4565.15,4590.66,4536.58,31220887,1006530636617,153388861520901
20240508,KOSPI,의약품,13942.09,59.43,0.43,13995.18,14045.87,13881.79,3644778,227377838827,130988970945262
20240508,KOSPI,비금속광물,4116.26,24.56,0.60,4082.90,4124.18,4079.67,5691343,69489853517,9141693695858
20240508,KOSPI,철강금속,5345.72,13.40,0.25,5339.98,5355.61,5305.75,19107487,243569174601,64515589259222
20240508,KOSPI,기계,1377.75,12.22,0.89,1357.52,1377.78,1356.28,30701069,451959633332,54231207380526
20240508,KOSPI,전기전자,29326.32,-8.11,-0.03,29196.57,29330.88,29077.88,169727885,3299585718698,920824576774326
20240508,KOSPI,의료정밀,1762.55,-7.45,-0.42,1762.18,1772.54,1751.87,4216195,59186884900,4801862985400
20240508,KOSPI,운수장비,2577.86,4.96,0.19,2571.63,2590.87,2557.97,19320815,584972737609,197068583379666
20240508,KOSPI,유통업,373.20,3.94,1.07,369.54,373.20,368.15,15215317,209739087359,70723740778786
20240508,KOSPI,전기가스업,698.48,-8.49,-1.20,706.48,709.51,696.83,1656958,33807540265,18415224340490
20240508,KOSPI,건설업,71.94,0.29,0.40,71.65,72.02,71.62,7520951,58839803451,14634308160923
20240508,KOSPI,운수창고업,1584.91,35.18,2.27,1558.35,1584.91,1556.08,38825626,222523974382,37878314556790
20240508,KOSPI,통신업,386.38,0.49,0.13,387.66,387.66,384.47,2173866,45405825542,25163695285780
20240508,KOSPI,금융업,448.64,7.03,1.59,443.47,449.01,443.47,27960300,876069042069,321085496901767
20240508,KOSPI,증권,2042.61,23.42,1.16,2018.72,2042.61,2016.21,3944685,37704492611,22867500100939
20240508,KOSPI,보험,20006.37,293.55,1.49,19889.34,20162.35,19785.73,4140297,91135370390,50913888368015
20240508,KOSPI,서비스업,1091.16,0.17,0.02,1090.73,1095.73,1085.69,43391849,2765169648902,169043320243641
20240508,KOSPI,제조업,7335.70,9.43,0.13,7309.79,7335.70,7288.41,296262144,6076500454354,1584913470451175
20240508,KOSPI,코스피 대형주,2738.18,9.65,0.35,2725.61,2738.18,2720.99,79090934,4903716941958,1804758771930920
20240508,KOSPI,코스피 중형주,2997.12,18.70,0.63,2978.82,2997.12,2974.92,101547602,1770855409155,260181806577454
20240508,KOSPI,코스피 소형주,2368.50,12.37,0.53,2357.63,2368.50,2355.63,231299872,1201069402252,91204574375863
20240508,KOSPI,코스피 200 비중상한 30%,373.34,1.30,0.35,371.57,373.36,370.86,126969772,5714687797191,1948829357901720
20240508,KOSPI,코스피 200 비중상한 25%,367.84,1.38,0.38,366.10,367.85,365.48,126969772,5714687797191,1948829357901720
20240508,KOSPI,코스피 200 비중상한 20%,355.56,1.42,0.40,353.88,355.57,353.36,126969772,5714687797191,1948829357901720
20240508,KOSPI,코스피 200 TOP 10,1343.61,-1.97,-0.15,1344.17,1350.31,1337.22,18370159,2193582969402,984060735450600
20240509,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,423810541,11102793125978,2216794075957826
20240509,KOSPI,코스피,2712.14,-32.91,-1.20,2743.29,2749.14,2710.25,423239387,11101058191303,2215829253397726
20240509,KOSPI,코스피 200,368.83,-5.26,-1.41,373.70,374.46,368.76,146396531,7341228469804,1923701809589750
20240509,KOSPI,코스피 100,2771.35,-41.35,-1.47,2809.21,2814.50,2770.84,102854633,6060401379129,1745786555133710
20240509,KOSPI,코스피 50,2541.75,-40.40,-1.56,2578.68,2583.03,2541.31,63931969,5026578083025,1503291876518790
20240509,KOSPI,코스피 200 중소형주,1337.28,-4.66,-0.35,1344.58,1347.74,1336.56,43541898,1280827090675,177915254456040
20240509,KOSPI,코스피 200 초대형제외 지수,260.02,-3.03,-1.15,262.94,263.17,259.80,127636596,5832108957704,1447910140354750
20240509,KOSPI,코스피200제외 코스피지수,3432.37,-14.89,-0.43,3451.09,3471.09,3430.89,271995298,3664186642146,217088065960241
20240509,KOSPI,코스피 200 커뮤니케이션서비스,1728.15,-4.86,-0.28,1736.65,1740.96,1719.60,7300152,641190997576,109811015964200
20240509,KOSPI,코스피 200 건설,318.80,-4.02,-1.25,322.98,324.44,318.80,3508059,114793217820,48550757686520
20240509,KOSPI,코스피 200 중공업,410.98,3.65,0.90,408.42,415.50,408.42,25093864,628532776680,81460817445510
20240509,KOSPI,코스피 200 철강/소재,845.62,-8.28,-0.97,855.43,856.71,844.81,2115733,232829421220,57035669177840
20240509,KOSPI,코스피 200 에너지/화학,1249.99,-18.85,-1.49,1268.24,1268.44,1248.07,6974331,461680318770,117526777889630
20240509,KOSPI,코스피 200 정보기술,3452.45,-48.33,-1.38,3496.33,3502.47,3448.11,26039722,2384867706409,716299193605100
20240509,KOSPI,코스피 200 금융,795.57,-13.07,-1.62,806.08,809.32,793.23,16980175,533778877270,200270987664240
20240509,KOSPI,코스피 200 생활소비재,873.29,8.83,1.02,865.78,876.53,864.00,6935125,442927903270,86691123912460
20240509,KOSPI,코스피 200 경기소비재,1649.97,-36.01,-2.14,1686.33,1687.72,1645.39,16193249,708265579694,165804241804180
20240509,KOSPI,코스피 200 산업재,657.18,-0.98,-0.15,658.05,660.39,652.83,33122846,899330095885,208390129635350
20240509,KOSPI,코스피 200 헬스케어,1831.05,-27.12,-1.46,1859.94,1861.31,1831.05,2133275,293031575210,131861094804720
20240509,KOSPI,음식료품,3722.80,-2.14,-0.06,3728.74,3734.88,3708.33,4054373,112751704563,26152058087173
20240509,KOSPI,섬유의복,258.86,-3.34,-1.27,261.71,263.49,258.78,1832991,14685459843,6171061829996
20240509,KOSPI,종이목재,295.22,0.35,0.12,295.09,297.18,294.61,5674223,14161030989,2625684713794
20240509,KOSPI,화학,4566.05,-22.90,-0.50,4587.95,4597.14,4560.77,22874851,1079708581447,152658280091232
20240509,KOSPI,의약품,13715.38,-226.71,-1.63,13985.68,13986.66,13709.22,4135693,286576354338,128870257447730
20240509,KOSPI,비금속광물,4123.58,7.32,0.18,4121.75,4144.43,4113.63,5350077,83420539447,9157996878117
20240509,KOSPI,철강금속,5295.80,-49.92,-0.93,5347.80,5363.32,5294.90,50366091,411823958118,63913148913956
20240509,KOSPI,기계,1379.20,1.45,0.11,1371.73,1392.70,1371.31,31672958,457454968372,54294610087978
20240509,KOSPI,전기전자,28887.72,-438.60,-1.50,29277.89,29371.76,28852.52,114955386,3848830707675,906985625611991
20240509,KOSPI,의료정밀,1741.02,-21.53,-1.22,1761.52,1764.58,1732.27,3168599,56396468545,4743198840990
20240509,KOSPI,운수장비,2526.38,-51.48,-2.00,2576.80,2577.75,2516.05,25663395,834055985326,193149678205189
20240509,KOSPI,유통업,368.81,-4.39,-1.18,373.17,374.80,368.23,13986091,244025901165,69891802805133
20240509,KOSPI,전기가스업,707.64,9.16,1.31,703.65,729.27,702.39,5108977,98070084155,18656730611760
20240509,KOSPI,건설업,71.27,-0.67,-0.93,71.96,72.36,71.27,18446300,84730295730,14499356522747
20240509,KOSPI,운수창고업,1606.44,21.53,1.36,1589.34,1619.71,1588.39,33575728,281302783241,38392505384440
20240509,KOSPI,통신업,388.44,2.06,0.53,387.83,389.84,385.73,2426192,65047360301,25297956218400
20240509,KOSPI,금융업,442.96,-5.68,-1.27,447.91,449.03,442.00,30183228,943523484454,316981896051000
20240509,KOSPI,증권,2002.69,-39.92,-1.95,2042.26,2042.26,2000.60,3832392,36968248059,22357173400937
20240509,KOSPI,보험,19847.54,-158.83,-0.79,19948.36,20018.64,19744.85,4291631,92990259600,50520446360495
20240509,KOSPI,서비스업,1080.48,-10.68,-0.98,1092.02,1099.69,1079.92,45477730,2148159389700,167387888297916
20240509,KOSPI,제조업,7237.65,-98.05,-1.34,7329.21,7342.54,7230.13,271617471,7231076626267,1563616259256675
20240509,KOSPI,코스피 대형주,2700.57,-37.61,-1.37,2735.16,2740.08,2698.03,106630284,6492510458079,1779969614257100
20240509,KOSPI,코스피 중형주,2988.26,-8.86,-0.30,2998.80,3006.48,2985.13,94106341,1832094912751,259319906261140
20240509,KOSPI,코스피 소형주,2366.36,-2.14,-0.09,2371.95,2376.74,2362.16,208505008,1097521343900,91137242839451
20240509,KOSPI,코스피 200 비중상한 30%,368.12,-5.22,-1.40,372.96,373.70,368.06,146396531,7341228469804,1923701809589750
20240509,KOSPI,코스피 200 비중상한 25%,362.85,-4.99,-1.36,367.50,368.15,362.75,146396531,7341228469804,1923701809589750
20240509,KOSPI,코스피 200 비중상한 20%,350.88,-4.68,-1.32,355.27,355.83,350.76,146396531,7341228469804,1923701809589750
20240509,KOSPI,코스피 200 TOP 10,1319.45,-24.16,-1.80,1339.67,1341.29,1316.30,26316845,3068330360200,966353034752800
20240510,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,586133434,11566879277171,2226624818720776
20240510,KOSPI,코스피,2727.63,15.49,0.57,2737.95,2743.58,2723.21,585149142,11563964804336,2225651246760161
20240510,KOSPI,코스피 200,371.08,2.25,0.61,372.73,373.80,370.41,141851674,7030224682784,1932580372720960
20240510,KOSPI,코스피 100,2790.15,18.80,0.68,2801.26,2810.12,2786.17,94287227,5654312232656,1753565372773910
20240510,KOSPI,코스피 50,2559.65,17.90,0.70,2568.97,2576.80,2556.17,62471360,4591150411446,1509001028853620
20240510,KOSPI,코스피 200 중소형주,1344.55,7.27,0.54,1348.62,1350.85,1338.92,47564447,1375912450128,179014999947050
20240510,KOSPI,코스피 200 초대형제외 지수,263.05,3.03,1.17,262.83,263.80,262.38,124875550,5678989397984,1459773594760960
20240510,KOSPI,코스피200제외 코스피지수,3456.57,24.20,0.71,3442.93,3456.98,3432.08,436985269,4395713388364,218622024696756
20240510,KOSPI,코스피 200 커뮤니케이션서비스,1736.51,8.36,0.48,1748.83,1755.72,1734.50,7812524,835065173890,110274725495730
20240510,KOSPI,코스피 200 건설,318.67,-0.13,-0.04,321.84,322.96,318.48,3392255,73530653839,47221824768540
20240510,KOSPI,코스피 200 중공업,407.78,-3.20,-0.78,414.41,415.95,406.08,18661415,516275305890,80814379949850
20240510,KOSPI,코스피 200 철강/소재,849.38,3.76,0.44,856.25,856.99,844.08,1271137,141824059570,57363765677700
20240510,KOSPI,코스피 200 에너지/화학,1249.20,-0.79,-0.06,1261.49,1263.09,1244.44,4967360,333417002780,117569347732360
20240510,KOSPI,코스피 200 정보기술,3485.96,33.51,0.97,3485.64,3499.72,3468.83,24488592,2251081540630,717371414518700
20240510,KOSPI,코스피 200 금융,817.51,21.94,2.76,807.76,826.51,803.70,17894306,575642302165,205646865520190
20240510,KOSPI,코스피 200 생활소비재,876.86,3.57,0.41,879.76,894.65,875.67,12813883,614418148030,87105218975540
20240510,KOSPI,코스피 200 경기소비재,1669.05,19.08,1.16,1667.29,1674.21,1653.47,10907474,501544172660,168035097948000
20240510,KOSPI,코스피 200 산업재,662.76,5.58,0.85,664.38,668.30,660.86,37379231,897205810190,208506463960330
20240510,KOSPI,코스피 200 헬스케어,1837.28,6.23,0.34,1852.71,1869.41,1837.17,2263497,290220513140,132671268174020
20240510,KOSPI,음식료품,3768.09,45.29,1.22,3741.90,3778.98,3727.06,7593493,125683987745,26465818201762
20240510,KOSPI,섬유의복,259.34,0.48,0.19,260.14,263.74,258.58,1404734,11561571471,6183136793451
20240510,KOSPI,종이목재,295.62,0.40,0.14,295.31,296.03,294.58,2416939,6930015192,2629213845009
20240510,KOSPI,화학,4575.10,9.05,0.20,4603.61,4610.94,4567.82,24784963,992889805797,152950903920075
20240510,KOSPI,의약품,13830.91,115.53,0.84,13882.75,14009.50,13799.17,4320478,248023688221,129739472413358
20240510,KOSPI,비금속광물,4137.68,14.10,0.34,4128.07,4137.68,4119.26,5615472,55072607559,8803602081750
20240510,KOSPI,철강금속,5322.31,26.51,0.50,5350.50,5357.68,5294.08,19241836,211262867965,64233029144907
20240510,KOSPI,기계,1371.41,-7.79,-0.56,1385.09,1393.92,1365.43,39643890,496900574527,53989686473159
20240510,KOSPI,전기전자,28873.13,-14.59,-0.05,29128.02,29275.96,28775.55,222241989,4437471501769,905915247698411
20240510,KOSPI,의료정밀,1672.43,-68.59,-3.94,1742.67,1750.54,1672.07,3836587,95560424395,4556333054280
20240510,KOSPI,운수장비,2555.38,29.00,1.15,2558.67,2562.17,2532.04,19083277,634228287532,195235090515754
20240510,KOSPI,유통업,372.46,3.65,0.99,372.04,374.94,371.49,16845801,216894695298,69393754161505
20240510,KOSPI,전기가스업,680.20,-27.44,-3.88,718.98,738.91,676.03,9723731,203138506185,17933202794370
20240510,KOSPI,건설업,70.98,-0.29,-0.41,71.77,72.01,70.93,7430319,57203257339,14439593910501
