ROE,ROE_가중치,corp_name,industry,stock_code,거래량,고가,고정비율,고정비율_가중치,날짜,등락률,매출액_증감률,매출액_증감률_가중치,매출총이익률,부채비율,부채비율_가중치,순이익률,순이익률_가중치,시가,시계열,영업이익_증감률,영업이익률,영업이익률_가중치,유동비율,유동비율_가중치,저가,종가
3.801054558369533,,현대자동차,운수장비,5380,1032595,256000,182.6817473977543,0.2,2024-09-30,-4.12573673870334,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,255500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,244000,244000
3.801054558369533,,현대자동차,운수장비,5380,1035510,241000,182.6817473977543,0.2,2024-10-02,-2.8688524590163933,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,237500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,236500,237000
3.801054558369533,,현대자동차,운수장비,5380,856583,241500,182.6817473977543,0.2,2024-10-04,1.0548523206751057,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,235500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,232000,239500
3.801054558369533,,현대자동차,운수장비,5380,731171,247000,182.6817473977543,0.2,2024-10-07,3.1315240083507305,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,244000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,241000,247000
3.801054558369533,,현대자동차,운수장비,5380,413552,247000,182.6817473977543,0.2,2024-10-08,-0.4048582995951417,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,244500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,244000,246000
3.801054558369533,,현대자동차,운수장비,5380,641891,255500,182.6817473977543,0.2,2024-10-10,0.0,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,253000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,246000,246000
3.801054558369533,,현대자동차,운수장비,5380,282919,249500,182.6817473977543,0.2,2024-10-11,1.016260162601626,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,248000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,246500,248500
3.801054558369533,,현대자동차,운수장비,5380,307668,254000,182.6817473977543,0.2,2024-10-14,0.0,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,250500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,248000,248500
3.801054558369533,,현대자동차,운수장비,5380,382087,249500,182.6817473977543,0.2,2024-10-15,-1.0060362173038229,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,249500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,246000,246000
3.801054558369533,,현대자동차,운수장비,5380,799813,247000,182.6817473977543,0.2,2024-10-16,0.4065040650406504,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,246000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,242000,247000
3.801054558369533,,현대자동차,운수장비,5380,923060,246000,182.6817473977543,0.2,2024-10-17,-4.65587044534413,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,245000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,235500,235500
3.801054558369533,,현대자동차,운수장비,5380,696368,239000,182.6817473977543,0.2,2024-10-18,-0.4246284501061571,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,237000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,233000,234500
3.801054558369533,,현대자동차,운수장비,5380,443742,240000,182.6817473977543,0.2,2024-10-21,1.0660980810234542,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,235000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,234500,237000
3.801054558369533,,현대자동차,운수장비,5380,517834,239000,182.6817473977543,0.2,2024-10-22,-1.0548523206751057,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,236000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,232500,234500
3.801054558369533,,현대자동차,운수장비,5380,671384,243000,182.6817473977543,0.2,2024-10-23,2.771855010660981,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,236500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,234000,241000
3.801054558369533,,현대자동차,운수장비,5380,1209781,241000,182.6817473977543,0.2,2024-10-24,-5.186721991701245,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,241000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,228000,228500
3.801054558369533,,현대자동차,운수장비,5380,1116832,231000,182.6817473977543,0.2,2024-10-25,-1.312910284463895,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,226500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,220500,225500
3.801054558369533,,현대자동차,운수장비,5380,639039,229000,182.6817473977543,0.2,2024-10-28,0.4434589800443459,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,226000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,224000,226500
3.801054558369533,,현대자동차,운수장비,5380,746178,226500,182.6817473977543,0.2,2024-10-29,-1.1037527593818983,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,226000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,221000,224000
3.801054558369533,,현대자동차,운수장비,5380,554300,225000,182.6817473977543,0.2,2024-10-30,-1.5625,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,223000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,220500,220500
3.801054558369533,,현대자동차,운수장비,5380,1075398,221500,182.6817473977543,0.2,2024-10-31,-2.494331065759637,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,220500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,215000,215000
3.801054558369533,,현대자동차,운수장비,5380,765177,216500,182.6817473977543,0.2,2024-11-01,-0.6976744186046512,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,212500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,211500,213500
3.801054558369533,,현대자동차,운수장비,5380,748180,220500,182.6817473977543,0.2,2024-11-04,1.405152224824356,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,215000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,214000,216500
